mouseSymbol,humanSymbol,B6.1.Tfh,B6.2.Tfh,B6.3.Tfh,B6.4.Tfh,TC1.Tfh,TC2.Tfh,TC4.Tfh,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Sign_score,mouseIDwtSS
Cox17,COX17,8.825588373207552,8.84949961422496,9.048054783444721,9.0819769111223,8.86057184086326,8.72206141186942,9.04554785391237,487.506954412513,-0.11200810730632901,0.146593983455918,-0.764070289010263,0.44482535669883205,0.602903789244698,,Cox17
Gm21987,COX17,-1.21460205840996,-1.2146300892531798,-1.21446980130871,-1.20693356142621,-1.2141102820920702,-1.20616923112703,-1.20679344931664,0.44752719084360704,1.33616189994145,2.74733723499959,0.48634797465687,0.626720470209941,,,Gm21987
Cox4i1,COX4I1,11.616110013332698,11.975669940083899,11.7500208591942,11.7704830938923,11.343364341333102,11.3098213489725,11.290890384742902,3126.8823495230104,-0.582095669044275,0.0969366479686319,-6.004908166750691,1.91440228600589e-09,3.7505309810076e-08,*****,Cox4i1*****
Cox5a,COX5A,9.91494866555779,10.1341571103377,9.96936318270891,10.0213598399065,9.68216763434935,9.6104904042632,9.6605894423486,939.4543112247239,-0.49582688935457603,0.0904744759159921,-5.48029578878096,4.24615356843188e-08,6.041843556942239e-07,*****,Cox5a*****
Cox5b,COX5B,9.970386104502632,10.1752748073985,9.94905341734472,10.047412203177402,9.67441526013275,9.731604969198449,9.68016941579544,960.724558494038,-0.470097320726699,0.0928907020720021,-5.06075753806138,4.1759397943270996e-07,4.53762638307074e-06,*****,Cox5b*****
Cox6a1,COX6A1,10.3835902649449,10.691498925101401,10.539749675089999,10.555015414435001,10.2191426665191,10.178992684010801,10.2105775706884,1365.83762970362,-0.45174927659064296,0.0954731392258598,-4.73168977425101,2.2265851892934e-06,2.0139735814112197e-05,****,Cox6a1****
Cox6b1,COX6B1,10.685172622332301,10.9822977977923,10.753927033598499,10.804421012901402,10.422018826322802,10.394349699634802,10.472399572904099,1625.75721797871,-0.492551338786152,0.0953901717485559,-5.163543893017559,2.4231772706108603e-07,2.78928393783484e-06,*****,Cox6b1*****
Cox6b2,COX6B2,3.4693540701979204,3.4257072857811,3.42142104508035,3.4061103974048,3.4365182420558,3.4791740249379997,3.4318245008586095,10.916717263951002,0.31330960075624,0.544667507196807,0.575230937436902,0.565135122086665,0.7082219569997379,,Cox6b2
Cox6c,COX6C,10.017489132793198,10.1975100758223,10.019984438757199,10.0923730719544,9.92896031295365,9.96556246920316,9.90903368548457,1040.7388148107598,-0.202164027330903,0.0839850907964803,-2.40714185593731,0.0160779233379675,0.0453167265167234,*,Cox6c*
Cox7a1,COX7A1,1.621177126433,1.60594080310121,1.62239205599662,1.6299991762731103,1.5838969097637798,1.6029244762062498,1.59168066459322,3.04485834467852,-2.0467465271243404,1.18573673254817,-1.7261390922130302,0.084322392434296,0.174817871250383,,Cox7a1
