Unnamed: 0,stat
Gdf1,0.267706
Olfr768,0.275153
4933436I01Rik,-0.266826
Gm20718,0.273139
Gm22281,0.261954
Gm20777,-0.265658
Gm6079,-0.258139
Tollip,0.257985
Gm25270,0.268877
Apoh,-0.260274
Prr16,0.260662
Gm12346,0.260588
Gm23967,-0.261554
Gm22626,0.258404
Gm24640,0.258404
Epha10,0.261188
Gm25117,-0.278626
Gm11979,-0.261395
Olfr782,0.257752
Gm22310,-0.261166
Gm15094,0.262461
Gm16068,-0.26072
RP23-339G10.1,0.265251
Gm13285,0.256873
Gm17230,-0.270512
Gm22946,0.257689
n-R5s198,-0.260719
Gm10829,-0.26045
Gm13183,0.273969
Sntb1,0.258065
Gm11260,0.264481
Larp4b,-0.274073
Ccdc71,0.265485
B430218F22Rik,-0.269482
Yaf2,-0.27401
Ndufaf4,-0.256554
Rpl36-ps2,-0.257094
Gm22850,0.256591
Gm14460,-0.258482
Rac2,0.258926
Mcpt1,0.262199
Gm22993,0.257854
Gm17228,-0.262987
Fam187b,-0.259823
2510046G10Rik,0.256828
Pebp1,-0.256341
Gm23195,0.26414
Gm16287,0.26009
1700001D01Rik,-0.256408
Gm10205,0.262189
LOC102632567,-0.256979
Gm15638,-0.269202
Fam104a,-0.256116
Rpsa-ps3,-0.266989
Kcnn1,0.259068
Olfr1292-ps1,-0.256394
Olfr750,-0.261583
Gm2617,0.262272
Gm25886,-0.263705
Gm26891,0.262462
Klf3,0.256703
Basp1,0.270198
Gm12977,0.268141
A230072E10Rik,-0.276248
Sumo3,-0.256118
Gm25108,0.255151
Zfp354a,-0.265166
Gm15263,0.26507
A230103J11Rik,0.255571
Sall3,0.263605
Gm12763,-0.261726
Gm3633,0.270204
Olfr1204,-0.257182
B3gnt9,-0.264779
Gm22757,0.255046
Trav9d-4,-0.260053
Mageb10-ps,0.266499
Gm26119,-0.25525
Gm25369,-0.270862
Ik,-0.25488
Rbm10,-0.260868
Vmn2r38,0.259445
Krtap20-2,-0.25715
Klk13,0.263355
Gm24276,0.254521
Prkcd,-0.254287
Fbxo38,-0.25954
C430042M11Rik,-0.261729
Lcn10,-0.260405
Gm20706,-0.262555
Gm25945,0.254544
Gm24038,0.26309
LOC102633146,-0.258614
Gm12234,-0.257406
Gm8317,0.266819
Zfp369,-0.255754
Gm14804,0.254319
Gm13328,0.254522
Spink6,0.275085
Aco2,0.254045
Rasal1,-0.253661
I730028E13Rik,-0.254825
Gm14105,0.253514
Gm25311,0.257064
Ccdc12,0.258704
Gm12280,0.266976
Gm22639,0.259584
Ptchd3,0.257351
1700007E05Rik,-0.254099
Gm14345,0.256791
Gm14357,-0.253373
Gm22452,0.256905
Mettl7a3,0.255321
Gpatch2l,0.253479
Triqk,-0.256805
Foxd4,-0.258786
Msl1,-0.252697
Gm12968,-0.25269
Gm13442,0.265817
Cdk5,0.2534
Rpl36-ps3,-0.252405
Vmn2r4,-0.253589
Gm19344,-0.269959
Slc35d3,0.254811
Gm14458,-0.261719
Tmem50b,0.258823
Gm23218,0.266296
Avp,0.263769
Gm22450,0.253419
Vmn2r-ps120,-0.252037
Klhl24,0.253218
Gm26331,0.252373
4930465M20Rik,0.251986
Ahsa1,0.252424
Gm11726,0.253836
Gm25799,0.251881
Gm24081,0.255687
Gm5612,0.264335
Gm5627,-0.251854
Gm13417,0.251739
Gm21098,0.263445
Gm24297,0.254268
Mir1928,0.254089
Trav4n-4,0.264188
n-R5s165,0.257668
Gm24762,-0.251586
Gm20741,0.251555
LOC100862150,0.252881
Foxn4,-0.263716
Gm2020,0.258348
Zfp40,0.251247
Mir8090,0.261915
Pinc,-0.254558
Bcas1,0.251089
Mir182,0.253983
Atg12,-0.257182
Olfr130,-0.255695
Gm12914,0.261465
Mir6915,-0.257825
Gm11830,-0.250856
Tmem128,-0.253746
Vmn1r223,0.252184
Mmaa,0.252394
Olfr1335,0.260894
Gm14342,-0.251409
Mir467e,0.254005
Rsph4a,0.259035
Gm8080,0.259782
Map2k1,0.253069
Dhx32,0.250575
Olfr1322,-0.2588
Pde5a,0.254834
Gm24931,-0.258894
Gm5518,-0.254266
Gm11389,0.256823
Tldc1,0.258075
Mir449c,0.250832
Fam220-ps,0.250095
Gm11895,0.2529
Krtap28-13,-0.249977
Gm15758,-0.254168
Scgb2b22-ps,0.252486
Gm17154,-0.254685
St8sia6,0.25489
Gm8897,-0.249703
Gm14328,-0.253211
Chac1,-0.250104
Tmem135,-0.250379
Elavl4,0.251803
A630065K11Rik,0.254368
A930002H24Rik,0.261056
Mir873b,-0.261271
Mical2,0.256757
Gm22843,-0.254178
Gm15607,0.261136
Rexo4,-0.249606
Gm2825,-0.266057
BC064078,0.254594
Gm22010,0.249371
Il17re,-0.255024
Gm5142,0.249274
Gm26890,-0.251761
Gm15287,0.249318
Dnajb14,0.249159
BC046251,0.253719
Gm16758,0.251441
Gm4668,0.251895
2210022D18Rik,-0.249491
Hand2,0.255948
Gm11886,-0.262355
Gm12629,0.252497
Cxx1b,0.250206
AA387200,0.266644
Gm22174,0.254391
Gm11921,-0.252981
Gm24334,-0.251255
Aar2,-0.253326
Gm10482,-0.262637
Eml4,-0.251796
Efcab3,-0.24878
Gm13676,-0.250867
Sipa1,-0.248913
Vmn1r82,0.26043
Gm22864,0.261478
Gm23291,0.250528
Snord37,0.253314
4930579D07Rik,0.255556
Gm12622,-0.248274
Tigd5,0.248946
Phyhd1,0.251081
Olfr107,0.248464
Gm12065,-0.253448
Gm13358,0.251072
Pgap2,-0.249038
Gm16217,-0.249466
Gm8079,0.268068
Gm13546,-0.247925
Fem1c,-0.25991
Vmn2r57,-0.253384
Rnf152,0.253039
1700003G13Rik,0.248779
1700123J17Rik,0.255135
Pomgnt2,-0.266562
Gm21776,-0.250617
Tspyl3,0.247643
Gm21784,-0.256028
Magea6,-0.254073
Gm22233,0.252384
Gm25868,0.252384
4932441J04Rik,0.248499
Gm15851,0.251197
Ptgs2,0.247619
Gm14049,-0.246842
Gm22453,0.246681
Gdpgp1,0.248423
Gm14859,-0.246903
Gm12405,0.252108
Gm2163,0.265453
Ly6g6f,0.249444
3110002H16Rik,0.24878
Pcdhb21,0.25067
Sarnp,-0.246213
Gm24001,0.249148
Olfr16,-0.258399
Gm24575,-0.24889
Olfr1317,-0.246196
Gm24097,0.247559
Gm25008,0.25039
Gm10059,0.250882
Gm11964,0.246075
Gm21827,-0.245981
Olfr167,0.246393
Gm8121,-0.245921
Rpl30-ps2,-0.261177
Gm9059,-0.245821
Safb,0.246708
Eya3,-0.250503
Gm20743,-0.246528
Rab11fip2,-0.246335
Ppp4r1l-ps,-0.251988
Gm11489,0.254843
4732418A04Rik,-0.245567
Gm5890,-0.24605
Zufsp,0.245751
Wdr35,-0.245497
Halr1,0.245397
Gm8816,0.247327
Gm25517,-0.261185
Gm22569,0.246838
2700089E24Rik,-0.253864
Atp9b,-0.246461
Sprr1a,-0.24991
Capns1,0.254302
Gm27001,0.24617
Gm12676,-0.245452
Pacrgl,-0.244833
Gm11395,-0.250554
Olfr49,-0.255906
Plxna3,0.249779
Olfr525,-0.257571
Zfp330,-0.244956
Gm20933,-0.244701
Gm21285,-0.244701
Gm20800,-0.244701
Gm22906,0.254148
Gm5815,-0.244954
Ldhb,-0.251455
C1qtnf1,0.245385
11-Sep,-0.244635
Rpl35a-ps2,0.245185
Gm25579,0.244432
Gm25876,-0.25033
LOC100861727,-0.245397
Dmxl1,0.245896
Reep4,-0.258767
Vmn1r-ps84,-0.248879
Gm11604,-0.246546
Gm9936,0.255291
Aldh1b1,0.25409
Spon2,0.244038
Gm24624,0.253825
D830005E20Rik,-0.261747
Rpl29,0.253712
Cdhr5,0.24391
Gm10238,0.256427
Gspt1,-0.252972
Wdr33,0.253064
Phax,-0.243676
Coch,-0.24884
Retn,-0.259194
Gm22854,0.243649
Olfr1423,0.246789
Zfp667,0.243457
Gm23654,0.243554
Olfr828,0.244334
D930028M14Rik,0.253092
Gm10400,0.244388
Gsta3,-0.245616
Gm14940,0.243242
Gm16095,0.263322
Gm12971,-0.249485
Krtap31-2,-0.253851
Prl3a1,-0.243562
Gm22713,-0.249331
Gm25700,-0.250214
Gm12436,0.243421
Nup54,-0.24433
Trav12d-2,-0.247197
Gm23154,-0.251611
Fam19a5,0.259826
Usp2,0.242877
Olfr1159-ps1,0.249109
Ccng2,0.24325
Gm13804,-0.26228
Rpl9-ps7,-0.245074
Cyp26a1,-0.258434
Gm15257,-0.243336
Gm15260,-0.243336
Gm15252,-0.243336
AA986860,-0.254582
Prrx2,0.253083
Olfr1053,-0.250794
Vmn2r69,0.259995
Gramd4,-0.250059
Smim18,-0.254488
Mir543,0.242184
Polr2l,-0.242801
Ccl3,0.24814
Gm10922,0.249311
Gm4432,-0.244091
Gm15010,0.251743
Gm14971,-0.247068
Defb43,0.254294
Sidt1,-0.249334
Taar7f,0.241831
Ppp1r27,0.244774
Nme9,0.250974
Eif3h,-0.245498
Mir446q,0.241874
Mir28a,-0.249715
Gm7502,-0.252571
Myf6,-0.242984
Ctla4,0.247682
Gm7346,0.241227
Spopl,-0.255866
Rab6a,0.248611
1810063I02Rik,0.245091
Gpr160,-0.246887
Gm16167,-0.241284
Gm22550,0.242828
Cyp2s1,-0.243724
Nrg1,-0.249523
Glt8d2,0.245138
Slc7a6,0.244701
Trav13-2,0.241059
Gm8707,-0.256918
A530046M15Rik,0.241101
Gm7823,-0.242098
Mcpt9,0.243952
Traf1,-0.243282
Snrpc,-0.24618
RP23-477C13.2,0.242154
Gm22390,-0.241616
Thsd1,0.245301
Gm25143,0.252358
Gm17733,0.240391
Aldh1l1,0.247346
Gm8425,-0.243577
4930588J15Rik,0.245711
Gm24136,-0.252927
Rab11fip4,-0.240128
Cpeb3,0.240478
Chmp6,0.253532
Vmn1r-ps79,-0.24004
Gm11356,0.242741
Gm15457,0.239945
Kbtbd12,0.239745
Champ1,-0.240061
Gm26776,0.246863
Gm24162,-0.239853
Gm25601,0.241175
Pof1b,0.243922
Gm27026,-0.24253
Mir29a,0.240193
Gm14254,0.245408
Olfr63,0.246163
Rrp1,-0.242382
Gm22890,-0.257872
Gm5930,-0.240703
Snapc5,-0.251148
Gm24782,-0.255043
Tra2a,-0.240274
Gm7356,-0.240392
Pacsin2,0.245862
Gm9788,-0.243699
Gm16161,0.239036
Gm25459,0.240105
Gm23018,0.249909
Gm5453,-0.239696
Vmn1r211,-0.240406
1700047L14Rik,-0.239111
Gm22750,-0.239748
Gm17098,0.239441
Gm7909,0.238802
Gm12143,0.241617
Mtfmt,-0.23962
Gpatch2,0.24233
Trav12-2,0.245257
Zfp704,0.240104
Dcun1d1,-0.241968
A930028C08Rik,-0.241914
Lrit2,-0.250247
Gm22205,0.257987
Gm26878,-0.255521
Aldh1l2,0.23921
Atp5g1,-0.238986
Lztr1,-0.240664
Nudt3,0.238352
Dpy30,0.247675
Mir432,0.246559
Slc19a1,-0.239497
1700015G11Rik,0.241489
Clic3,0.254391
Gm13076,-0.24224
Cd2,-0.252401
Gm16292,0.238875
0610009L18Rik,0.239608
Kbtbd3,0.241713
Gm24979,0.241259
Gm25589,0.247011
Hspbp1,-0.237993
Alcam,0.237591
Procr,0.243769
Gm16543,-0.242345
Gm10038,0.237501
Gm14750,-0.238481
Vmn1r-ps94,0.237445
Vmn1r36,-0.244951
Stbd1,0.257983
Olfr70,0.252377
Gm6401,0.239519
Gm17069,-0.242459
Gm22853,0.237233
Snx10,0.246094
Mir101b,-0.237381
Tecpr1,-0.239863
4921514A10Rik,-0.240344
LOC100041034,-0.237173
Olah,0.238924
Mc5r,0.242324
Pygl,0.238907
Smim6,0.241626
Tmem132b,-0.238049
Gm15129,0.236936
Gm13331,0.247842
Gm24430,0.252942
Vmn2r-ps68,0.239168
Olfr456,-0.237912
Spin2-ps5,0.241043
Txndc11,-0.238181
Gm20856,-0.2452
Thumpd2,0.236326
Gm25534,0.241761
Olfml3,-0.247704
Gm26834,0.239631
Gm23679,-0.237397
Gm24918,-0.246362
Gm15718,0.245909
Gm22420,0.240912
Gm20052,0.255233
Dexi,-0.237814
Pnisr,0.240455
Zbtb16,-0.235847
Carns1,-0.242718
Mir8099-1,-0.249866
mmu-mir-8099-1,-0.249866
Paip2b,-0.237188
Gm22990,0.238784
Ccdc83,0.252578
Tmc6,0.240436
Gm20262,0.238747
Nbeal2,-0.249017
Skint4,0.236484
Gm11490,0.235351
Arcn1,-0.245109
Gm24445,0.240806
BC023719,0.240256
Cnr2,0.240148
Gm6506,0.235163
Gm12689,-0.239576
Chordc1,0.236221
Gm14905,0.247896
Spred2,0.248615
Mir328,0.239741
Gm3160,0.235026
Cnpy4,0.236438
Rpl39-ps,-0.240521
n-R5s138,0.238701
n-R5s139,0.238701
n-R5s113,0.238701
Rn5s23,0.238701
Rn5s10,0.238701
n-R5s117,0.238701
n-R5s141,0.238701
n-R5s121,0.238701
n-R5s142,0.238701
n-R5s122,0.238701
n-R5s100,0.238701
n-R5s143,0.238701
n-R5s123,0.238701
n-R5s103,0.238701
n-R5s144,0.238701
n-R5s124,0.238701
n-R5s104,0.238701
Rn5s28,0.238701
n-R5s128,0.238701
n-R5s105,0.238701
n-R5s146,0.238701
Rn5s17,0.238701
n-R5s108,0.238701
Rn5s30,0.238701
n-R5s133,0.238701
n-R5s110,0.238701
Rn5s,0.238701
Rn5s31,0.238701
n-R5s149,0.238701
n-R5s134,0.238701
n-R5s111,0.238701
Recql5os1,0.243055
Gm11666,0.237029
Mir3075,0.235409
Pdp1,-0.235715
Gm11362,0.234632
Fate1,0.237529
mmu-mir-7689,-0.239379
Mir7689,-0.239379
AU040972,-0.241794
2600006K01Rik,0.242811
Gm23899,-0.234485
Traf6,-0.244146
Brwd3,-0.235319
Gm21718,0.235125
Gm24265,-0.239362
Gm15324,-0.24024
Senp7,-0.24332
Gbp8,0.235608
AL117821,-0.235508
Opalin,0.23843
Gm25516,0.234663
Mmp14,0.236004
Gm6740,-0.234651
Gm6755,-0.234651
Gm23222,0.233843
Iars,-0.239564
Zfp78,0.245217
Gm25515,0.245001
Olfr955,0.239573
B3galt4,0.233709
Shpk,-0.23994
Cyb5rl,-0.242773
Cyp2j7-ps,-0.237828
Rpl31-ps21,-0.236668
Rhpn2,0.239456
Dynlt1b,0.251341
Hspa9-ps1,0.248967
Gm6952,0.237214
Bpifa5,-0.251566
Hsd3b6,0.233483
5033406O09Rik,-0.234696
Neurl4,0.23366
Olfr1008,-0.240123
Nrg2,0.234784
Zfp426,0.241387
Hdac8,0.232995
Rmnd5b,-0.240052
Impact,-0.237087
Gm13711,0.234923
Cldn15,0.232939
Gm12600,-0.232657
Olfr825,-0.233163
Gm25859,0.234368
Gm24911,0.23441
Gm2768,0.232674
4930447K03Rik,0.236182
Pik3cb,0.232453
Gm25596,0.232429
Agrn,0.233064
Vprbp,0.239938
Traf3ip1,0.234514
Gm14668,0.234564
Klhl26,-0.233629
Prh1,-0.242116
Aco1,-0.233395
2610507B11Rik,-0.232601
D530049I02Rik,-0.232738
Olfr213,0.235051
Gm12021,-0.236394
Mir1929,0.235381
Gm22916,0.239415
Gm7609,0.248244
A230077H06Rik,0.231952
St6galnac3,-0.231799
Atp2b4,0.232014
4930432K21Rik,0.245126
Fam118a,-0.234145
Olfr868,-0.246701
Gm25193,-0.233761
Gm15166,0.235524
Bag5,-0.233393
Mir103-1,-0.233925
Draxin,0.232269
Mettl17,-0.231391
Gm15153,-0.234924
Mir7005,-0.231786
Gm9972,-0.246285
A830080D01Rik,-0.232345
Gm25383,-0.249711
Olfr1385,-0.232287
Gm14335,-0.238416
Gm26648,0.240108
Gm6027,0.237026
Gm12469,-0.242977
Ehmt1,0.232019
Gm22782,-0.230677
Vmn2r87,0.240843
Trpd52l3,-0.234113
Gm25862,0.244234
Gm19665,-0.230633
Foxe3,0.232807
Katnbl1,-0.231483
Gm25748,0.235976
Stc1,0.245448
Gm10827,0.24948
Vmn1r-ps103,0.247658
Gm12687,-0.234557
1700065D16Rik,0.230512
Zcchc8,-0.230796
LOC102633167,0.236317
Gm25088,-0.230006
Phox2a,0.240596
Gm9929,0.231303
Pknox1,0.230699
Gm13719,-0.238548
Det1,-0.236456
Prorsd1,-0.243064
Prl2c1,0.230229
Prpf38a,-0.239096
Hspe1-ps5,0.23381
Osbpl7,-0.230189
Gm24647,0.229869
Olfr990-ps1,-0.229677
Gm24775,-0.247294
Gm4773,-0.240744
Gm15196,0.230337
Hdhd2,-0.235273
Olfr1013,-0.230311
Nfe2l2,-0.24068
Gm6378,-0.229367
3110007F17Rik,-0.229623
Zfp384,0.236193
Gm14664,0.229375
Olfr1036,-0.230417
Gm13231,0.23025
Olfr1089,0.231309
RP24-282D16.2,-0.233839
Klhl20,-0.236349
Cycs,0.229126
Lyl1,0.237477
Arih1,-0.229538
Gm25280,0.235071
Gm6958,-0.229588
4930502A04Rik,-0.238787
Fbxw8,-0.228897
Olfr1122,0.228982
Olfr1019,-0.23133
Gm19703,-0.23264
Adprh,0.233188
Gm19590,-0.228685
Pmm2,0.232328
Gm22715,0.228649
Gm22983,-0.228729
Gm15283,0.240454
6530401F13Rik,0.23773
E030025P04Rik,-0.230514
Gm9144,0.23728
Gm25703,-0.232385
Kat2b,-0.230292
Gm24290,-0.230199
Olfr1245,0.228162
n-R5s92,0.22793
Folr2,0.233617
Gm23503,-0.235847
Vmn1r-ps63,-0.235435
Gm5095,0.229611
1700034I23Rik,0.227606
Gm8879,-0.236757
Uxs1,0.227544
Eif4g1,0.227798
Adck1,-0.23013
Gm6274,-0.230415
Snhg1,0.234371
Svs3b,0.227474
Mcu,0.237298
Car12,0.238876
Gm17450,-0.239454
Ahnak,-0.227211
Gm5678,0.231492
Atp7a,0.22753
Gm24340,0.228652
Gm24812,0.241416
Gm15757,0.227707
Atp2b2,0.230474
Gm11243,0.244878
Gm13752,0.227355
Gm19840,-0.230894
Gm12727,-0.228393
Lars2,0.226788
Chd1,0.22714
Mir7234,-0.228505
Gm17065,0.230219
Crebzf,-0.226914
Gm14423,0.228164
Aamp,-0.226483
4930590L20Rik,-0.231554
4933406J08Rik,-0.23298
Gm24317,0.227021
Gm21245,-0.230887
Gm21127,-0.230887
Gm20842,-0.230887
Gm20887,-0.230887
Gm20921,-0.230887
Nagpa,0.232848
Miip,-0.227198
Gm12953,0.242268
Mir141,0.236589
Gm25787,0.228324
2310010G23Rik,0.228804
Nt5dc2,0.230113
Chit1,0.227492
Kap,0.232198
1700051O22RIK,0.229133
Gm21822,0.241488
Gm21767,0.241488
Hist1h2bp,-0.228831
Vmn2r82,0.226877
Gm12739,-0.230298
5830415F09Rik,-0.229957
Gm14702,0.241079
Gm26353,0.225936
Gm20500,0.229352
6330411D24Rik,0.238482
Mrpl33,0.226062
C130074G19Rik,0.22636
Zscan4d,0.243857
4933400A11Rik,0.225741
Tmem39a,0.227023
Gm8844,0.231092
Gm26876,0.233282
Vmn1r179,0.225049
1810010K12Rik,0.225611
Gm23783,0.230224
Gm4566,0.227549
Rab5a,0.225254
Gm20413,0.226948
Cma1,-0.224538
Top2b,-0.227987
Ogfr,-0.22488
Nhsl2,0.224616
Atp7b,0.226915
Mfsd7a,0.225179
Uqcrc2,-0.225144
Gm12851,0.229118
Olfr309,-0.224529
4930558C23Rik,0.224272
Flcn,0.228971
BC051142,-0.224623
Gm10419,0.224244
Gm25772,-0.224985
Vkorc1,0.224087
Nqo2,-0.232281
Serpina5,0.225417
Cd302,0.223908
Gm13059,0.224641
Eftud1,0.227113
Gm5634,0.225562
4833447I15Rik,-0.229482
Cd4,0.226238
Dennd6a,-0.223952
Gm16274,-0.226909
Gar1,-0.22906
Naa60,0.234358
Axl,0.225922
Trpc1,-0.230066
Ankra2,-0.225363
Dgka,-0.225085
Lcn9,-0.223631
Xdh,0.235259
Gm16984,0.223231
RP24-491O22.2,0.223559
Pex2,-0.230518
Bcat1,0.227307
Sidt2,-0.224337
Mettl7b,0.225334
1700121C10Rik,0.224202
Gm12094,-0.224495
Cemip,-0.223674
Il1r1,0.233723
LOC102634401,0.223931
Mir6971,0.224083
Gm26568,-0.222804
Mrps21,-0.224118
Gm6263,0.232438
Rnf121,-0.223607
Olfr846,0.233645
Slc17a6,0.22346
Snord53,-0.227213
Sox17,0.225238
2310061J03Rik,-0.224051
Gm16351,0.222689
Rab11b-ps2,-0.22524
Zfp433,0.22423
Clec1a,0.225926
Olfr590-ps1,-0.229634
Gm23855,-0.222956
Gm21936,-0.232745
Cbx3,0.225221
Gm16432,-0.222542
Gm15688,0.230172
Defa3,0.23081
Slc10a2,0.22343
Gm13245,0.222428
H2-K1,-0.225798
Mir669j,0.223999
Ndn,-0.234883
H2-M10.3,-0.222337
Gm23034,-0.224837
Gm14734,0.230001
Gm10088,-0.225829
Pip5k1b,-0.222329
Gm10580,0.227264
Def6,-0.228929
Nt5c3,-0.232175
Gm13837,-0.221485
Vgf,0.231297
Gm7426,0.22618
Tmem239,0.222558
Mir877,-0.221849
Ogdh,-0.230215
Top1mt,-0.235016
Dedd2,-0.227672
Gm12246,0.221653
D130079A08Rik,0.223905
Gm13824,0.220732
Gm14936,0.223006
Gm13994,-0.221549
Gm6455,-0.221
Gm15089,0.22346
Pcdhb7,0.220822
Olfr175-ps1,-0.221979
Drr1,0.22402
Tmem263,-0.231837
Gm15121,-0.223996
1700101I11Rik,-0.221453
Orly,0.220433
Gm23455,-0.221624
Gm4858,-0.226127
Hdac11,-0.223844
Vps33b,0.222206
Gm24899,0.221175
Gins2,-0.221714
Gm24670,-0.232919
Gm23268,-0.224463
Slc6a8,0.227505
Gm9060,-0.229809
Nap1l3,0.223762
Cbfa2t2,-0.230269
Kcnj5,-0.228821
Gm11509,-0.220021
Gm23527,0.222689
Exosc4,0.221184
Tmem35,0.220266
4930458A03Rik,-0.220599
Gm24188,0.220277
Gm14102,0.221411
Tfr2,0.221739
Atrx,-0.222959
Ogt,0.219912
Hiat1,-0.224943
Cyp27a1,-0.223376
Araf,-0.219981
Mir30f,0.220216
Fmo5,-0.229659
Gm16147,-0.225186
Bloc1s5,0.219496
Gm14068,-0.229499
Rpl10-ps2,-0.237168
Gm22978,-0.229816
Gm25730,-0.219674
Smim11,0.218955
Gm24565,0.220868
Cul4b,0.222748
Gm5866,-0.232455
A630072L19Rik,0.223133
3830406C13Rik,-0.227782
Tnnt3,-0.218268
Gm14479,-0.21826
Hnrnph1,-0.223375
Gm22616,-0.2235
4930550L05Rik,0.224146
Dcc,0.2182
3010026O09Rik,0.22063
Psrc1,-0.229388
Gm11236,-0.218054
RP23-265F16.2,0.219286
Olfr68,0.22179
Esco1,-0.218029
Gm24621,0.222339
Gm16200,0.217998
Krtap27-1,-0.223859
Gm20854,-0.220851
Gm23928,-0.226507
Ttll12,0.22688
Crnn,0.217824
Gm10518,0.233005
H2afy3,0.222458
Rsbn1,0.217749
Gm13139,0.217802
Gm21719,-0.217757
Gm24121,0.218956
Mettl1,0.229002
Sbspon,0.220392
Ccnl2,0.217698
Fgf10,0.217294
Gm7352,-0.217944
Gm25120,0.219649
Clec3b,0.221353
Pmpca,0.218284
Cd82,0.217502
Gm20508,-0.21778
Dus3l,-0.22104
Gm25706,-0.217195
Gna15,0.224649
Gm11434,0.227674
Tcta,-0.229454
1700111E14Rik,0.217953
0610040F04Rik,0.223945
Camk2n2,-0.226461
Ankrd50,0.218407
Gm25109,-0.226811
Ddx51,0.220106
Gm13983,-0.220688
Gm21443,-0.216271
Arid2,0.218743
A930002I21Rik,-0.220427
Olfr96,0.217972
Olfr513,0.215844
Pon2,-0.219372
Gm14752,-0.217268
Rpl30,-0.232448
Mir448,-0.215727
Gm18284,-0.215875
Gm20886,-0.220146
Ccl21a,0.215728
Slc22a3,-0.218594
Olfr1404,-0.220887
Olfr547,0.215721
Gm26631,0.224952
Sh3kbp1,-0.218268
Gm25528,0.216317
Fabp3,0.220145
Gm22743,-0.217753
Gm15697,-0.220348
Gm22839,-0.215496
Serpina1d,0.215931
Zxdc,0.217615
Gm26127,0.215928
Gm14212,0.21661
Serp1,0.227992
Gm10155,0.215436
Olfr1097,0.224114
Gm10619,-0.219513
Maob,-0.220201
Zrsr2,-0.222781
A730049H05Rik,-0.216997
9430025C20Rik,-0.215469
4921524L21Rik,-0.219434
2010300F17Rik,0.214922
Hn1,-0.215026
5530401N12Rik,-0.216521
Agmo,0.227163
Gm16418,0.21466
Gm16070,0.219689
Gm15502,-0.218378
Olfr890,0.230732
Fis1,-0.215535
C030018K13Rik,0.216526
Gm24407,-0.216259
Olfr400-ps1,-0.215596
Arrdc2,-0.214337
Ccdc8,0.224174
Gm11508,0.216103
Gm25753,-0.220755
Gm9311,-0.222932
Gm16156,-0.2162
D630045M09Rik,-0.21804
Rdh7,0.215772
Spn-ps,0.218932
Wrap53,0.214695
Gm15631,0.215981
0610039K10Rik,0.223879
4930505M18Rik,-0.216553
Gm13193,-0.216559
E330010L02Rik,0.216349
Gm11786,0.213744
Mir3473b,0.220853
Mir3473b,0.220853
Zfp764,-0.218105
Clk1,-0.21969
Kcnj4,0.221578
Limd1,0.218151
Ppp1r2-ps1,-0.214059
Gm13458,-0.213783
Gm19461,-0.216531
Speer4b,-0.218469
A3galt2,0.21337
Gm24374,-0.213424
Gm8194,0.214502
Olfr1507,0.214167
Gm10718,0.22265
Kif2b,-0.227574
Pcdh18,0.216117
Mir465,-0.219868
Mir6375,-0.216403
Hfe2,-0.214507
Rpl9-ps4,-0.216515
Gm22593,-0.217337
Gm12675,0.215909
Siva1,0.214332
Prss55,0.214155
Atad3a,0.213448
Snrpg,0.21805
Gm11923,0.213986
4932430I15Rik,0.212548
Gm10401,-0.217311
Gm22606,-0.217163
Rbm39,-0.215448
Tcl1b1,0.212463
Gm25173,0.213492
Gm25211,0.213492
Gm23732,0.213492
Gm26324,0.213492
Mir467c,0.216174
Olfr377-ps1,0.221112
Sgsh,-0.213463
Gm3027,-0.21275
Lpar5,-0.221498
Gm24756,-0.215963
Gm20657,-0.223478
Gm24497,-0.22797
Gm17214,0.212172
Gm16322,0.215725
Mir378c,0.217457
Gm13848,-0.216296
Gm25801,0.213802
Gm25910,-0.226495
Gm14892,0.219156
Gm6214,-0.216982
Olfr1372-ps1,0.214188
Rps6ka3,-0.212171
Gm14806,0.214798
Gm11854,-0.212484
Mir339,-0.218602
Gm25035,-0.214765
Cd180,0.221186
Gm15357,-0.21462
Fbxo21,-0.213049
4930595M18Rik,-0.220351
Gm7905,0.212952
Gm6221,0.212952
Snora41,0.218423
Gm23552,0.213762
Gm24712,0.213762
Gm24072,0.213762
Dusp2,0.211995
Eid3,-0.212655
Gm17528,-0.218198
Gm13044,0.216079
Gm7799,-0.218811
Gm22328,0.21206
Gm11912,-0.212357
Id3,0.211617
Ripk1,0.2184
Vmn1r192,-0.211785
Pirt,0.22503
Gm15149,-0.219129
Gm10271,-0.211279
Sass6,-0.217548
Gm10923,-0.211868
Gm10042,-0.213019
Gm25048,-0.218928
LOC100041034,0.225367
1700018A14Rik,0.213183
Gm14812,-0.21105
LOC100502835,0.213925
Gadd45a,-0.211491
mmu-mir-8090,0.212741
Olfr755-ps1,0.212149
Ccl11,-0.210854
Gm22352,0.211317
Gm24584,0.211317
Rptoros,0.223378
Gm26110,-0.220669
Fkbp11,-0.218549
Smarcb1,0.217844
Zfp119b,0.211006
Ctse,0.211251
Gm24682,0.212032
Gpr75,-0.217501
Spin2d,0.212485
Surf2,-0.210834
Gm14558,-0.210525
Gm14709,-0.211221
Olfr1369-ps1,0.219943
Taz,0.210979
Slc25a3,0.214911
Smek1,-0.212874
Parp1,0.214214
Gm9376,0.211284
Gm12181,0.210487
Orc5,-0.213968
Olfr643,-0.215065
Gm22689,0.213304
Mir19b-2,0.213058
Dhx40,-0.210957
