,C2_B6.1_Tfh_007,C2_B6.2_Tfh_008,C2_B6.4_Tfh_009,C2_B6.6_Tfh_010,C2_B6.7_Tfh_011,C2_B6.8_Tfh_012,C2_B6.1_Tn_001,C2_B6.2_Tn_002,C2_B6.4_Tn_003,C2_B6.6_Tn_004,C2_B6.7_Tn_005,C2_B6.8_Tn_006,C1_B6.1_Tfh_004,C1_B6.1_Tn_001,C1_B6.2_Tfh_005,C1_B6.2_Tn_002,C1_B6.3_Tfh_006,C1_B6.3_Tn_003,C1_TC.1_Tfh_010,C1_TC.1_Tn_007,C1_TC.2_Tfh_011,C1_TC.2_Tn_008,C1_TC.2_Tn_009,C1_TC.3_Tfh_012,C2_TC.1_Tfh_018,C2_TC.2_Tfh_019,C2_TC.3_Tfh_020,C2_TC.4_Tfh_021,C2_TC.1_Tn_013,C2_TC.2_Tn_014,C2_TC.3_Tn_015,C2_TC.4_Tn_016,2wayAnova_pval
MID_99,11.684310311124301,7.546894459887639,10.390168956200199,10.2550285698187,9.66355810421727,8.330916878114621,6.4093909361377,6.28540221886225,6.3037807481770995,6.686500527183219,6.8073549220576,6.882643049361839,10.5497846679479,7.5235619560570095,9.2644426002266,8.29001884693262,9.15734693536284,6.98868468677217,10.996473488733198,6.614709844115209,11.8807314351417,7.49984588708321,8.59245703726808,11.103287808412,11.1452953349336,12.0867996856235,11.212496385193901,9.59058704991503,6.95419631038687,6.4093909361377,7.383704292474049,7.055282435501191,0.07483553520731841
MID_100,9.63481105017172,7.9943534368588605,8.348728154231079,9.27379559921426,9.18239435340453,8.94836723158468,8.81378119121704,9.56795607541547,9.228818690495881,8.640244936222349,8.73809225962049,9.03617361255349,9.77807712953536,10.5526690975143,10.2550285698187,10.4429434958487,10.0209799389042,10.0741414627525,9.7176764230664,9.12153351734003,10.4136279290242,9.54689445988764,10.2179576978641,9.84077792359505,9.20945336562895,9.37721053038855,8.95419631038687,9.625708843064471,9.06608919045777,9.03342300153745,8.6724253419715,9.014020470314929,0.2553283515677552
MID_101,15.4051082148034,14.7766386470736,15.412040514551698,15.475258448782101,15.353836022014699,15.3013532902188,15.6122637929149,15.412470611800199,15.3664929777,15.3790060018886,15.2739048460149,15.405905963389001,10.7219536128014,10.3976746329483,10.6183855022586,10.029287226968199,11.0848083878044,9.771489469500601,9.878050912728538,9.924812503605779,8.71080643369935,10.336506559810301,9.348728154231079,9.32192809488736,15.300602807885802,15.0562990145503,14.8085117539546,15.490788214893,15.269017069912698,14.5401885936847,14.820278702817,14.942743573636598,0.8950534120116418
MID_102,8.93663793900257,9.199672344836358,8.88874324889826,9.339850002884619,9.21431912080077,8.897845456005511,8.51963625284321,9.98726401207254,8.71080643369935,9.136991112080231,9.025139562278511,9.45532722030456,7.876516946565,6.8328900141647395,7.78135971352466,8.5274770060604,8.32192809488736,7.442943495848731,7.12928301694497,7.72109918870718,6.74146698640115,7.159871336778389,7.714245517666121,6.97727992349992,9.43254190038826,8.76818432477693,8.80413102118332,8.17990909001493,8.857980995127571,8.640244936222349,8.59618975614441,8.62935662007961,0.6481477318041322
MID_103,7.59245703726808,5.8328900141647395,7.2288186904958796,7.918863237274589,7.48381577726426,7.294620748891631,7.28540221886225,7.27612440527424,7.49984588708321,7.07681559705083,7.86418614465428,6.93073733756289,6.7681843247769296,6.8201789624151905,7.14974711950468,7.34872815423108,7.876516946565,6.62935662007961,6.4757334309664,5.7279204545632005,7.62935662007961,6.84549005094437,5.90689059560852,7.467605550082999,7.96578428466209,6.94251450533924,6.7681843247769296,7.622051819456379,7.6724253419715,6.96578428466209,7.4178525148859,6.78135971352466,0.2696693965920367
MID_104,7.90689059560852,6.93073733756289,7.6366246205436505,7.76155123244448,7.614709844115209,7.622051819456379,7.189824558880019,8.09275714091985,7.6366246205436505,7.339850002884621,7.28540221886225,7.91288933622996,10.7151040092362,10.7030383889864,10.6934869574993,11.0552824355012,10.3465137331656,10.6917435191713,9.912889336229961,10.2021238238305,9.541096615349518,10.166163082646099,10.3320365483617,9.679480099505449,7.894817763307941,7.04439411935845,6.8703647195834,8.618385502258612,7.72109918870718,6.95419631038687,7.56224242422107,7.266786540694901,0.9880361614444182
MID_105,8.88874324889826,7.60733031374961,8.8008998999203,7.5849625007211605,7.5849625007211605,8.08214904135387,8.52356195605701,9.4241662888181,8.17990909001493,9.17492568250068,9.44914864537544,8.67948009950545,7.13955135239879,7.375039431346919,8.04984854945056,7.02236781302845,7.08746284125034,7.839203788096941,6.339850002884621,6.5999128421871305,6.93073733756289,7.614709844115209,7.707359132080881,7.5698556083309505,7.77478705960117,7.91288933622996,6.8328900141647395,7.357552004618079,8.02790599656988,8.68299458368168,7.5999128421871305,8.47167521439204,0.9511524466725462
MID_106,7.339850002884621,6.554588851677639,7.266786540694901,6.90689059560852,6.2479275134435905,7.294620748891631,6.5698556083309505,6.98868468677217,7.0,6.5698556083309505,7.01122725542325,5.32192809488736,7.1699250014423095,5.614709844115209,8.24317398347295,7.554588851677639,7.45121111183233,6.643856189774719,6.7681843247769296,6.32192809488736,7.1699250014423095,7.098032082960531,7.12928301694497,6.74146698640115,6.96578428466209,6.5849625007211605,6.10852445677817,7.375039431346919,6.53915881110803,5.78135971352466,5.49185309632967,6.12928301694497,0.7839730092205738
MID_107,8.56605403817109,7.14974711950468,8.42206476617281,8.209453365628951,8.330916878114621,8.47167521439204,8.75488750216347,8.42206476617281,9.044394119358449,8.861086905995391,8.29001884693262,7.96000193206808,8.129283016944969,9.84235034341381,9.348728154231079,9.64205169292798,9.17242750864548,9.00281501560705,8.18982455888002,9.1548181090521,9.995767150877802,9.58871463558226,8.70735913208088,9.43879185257826,9.27612440527424,9.95128471496697,9.01122725542325,9.14720492494223,9.70390357344466,9.70390357344466,10.171176797651801,9.36632221424582,0.5590404043231811
MID_108,10.601770788407698,8.76487159073609,9.977279923499921,10.2900188469326,10.532355925288801,10.653740778706599,10.192292814470802,10.0084286220706,10.5166849493096,9.93516504960369,10.1972166931101,9.861086905995391,9.902375114486029,14.134506539022698,11.0953970227926,10.9715435539508,11.881496384810099,10.2550285698187,10.7952279660287,9.623881490013462,11.6537407787066,10.730470137184199,9.83605035505807,11.202736043250198,10.903128676812301,11.0606959316876,10.318542809702699,11.851358649033502,11.078817949962001,10.3837042924741,11.6519486107234,10.8955752823807,0.2584554107932111
MID_109,9.70217268536555,8.845490050944381,9.41996017784789,9.670656249118439,9.27612440527424,9.2644426002266,9.55650605467193,9.250298417906329,9.18982455888002,9.20945336562895,9.199672344836358,9.3151495622563,8.11374216604919,8.28540221886225,8.58496250072116,8.75488750216347,7.77478705960117,8.01680828768655,7.48381577726426,6.28540221886225,9.098032082960529,8.2240016741981,7.86418614465428,7.339850002884621,9.31288295528435,8.76487159073609,8.82017896241519,9.66355810421727,9.53332973230583,8.53915881110803,8.686500527183219,8.71424551766612,0.48493751713982924
MID_110,8.52356195605701,7.82654848729092,8.87958324961278,8.897845456005511,8.861086905995391,7.97727992349992,8.55074678538324,9.43671154213721,8.70735913208088,8.43045255166553,8.47167521439204,8.700439718141089,8.1548181090521,8.39231742277876,8.75488750216347,8.39231742277876,8.04439411935845,8.19475685442225,8.75488750216347,8.12412131182919,8.35755200461808,8.8073549220576,8.299208018387281,8.22881869049588,8.632995197142959,8.654636028527971,9.98156728190301,9.35974956032233,8.75822321472672,8.48784003382305,8.91886323727459,8.5077946401987,0.16104520044638207
MID_239,7.02236781302845,6.97727992349992,7.1699250014423095,7.442943495848731,7.098032082960531,8.330916878114621,7.442943495848731,8.51175265376738,9.32192809488736,8.25266543245025,7.60733031374961,7.467605550082999,6.857980995127571,6.7279204545632005,7.48381577726426,8.622051819456379,7.11894107272351,8.6724253419715,6.4093909361377,7.34872815423108,8.8008998999203,8.62935662007961,7.400879436282179,8.18487534290828,7.69348695749933,7.53138146051631,7.383704292474049,7.7279204545632005,8.640244936222349,8.957102041562289,9.68299458368168,8.16992500144231,0.9017763723245582
