X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Hmgb1,3070.685548,0.170733936,0.058008518,2.943256307,0.003247794,0.01175561
Hmgb1-ps1,0.273900602,0.429296433,3.754100095,0.114354019,0.908957162,NA
Hmgb1-ps2,0.719223563,2.273231779,2.321727979,0.979112023,0.327524632,NA
Hmgb1-ps3,0.411154879,-0.290208484,2.867992304,-0.101188725,0.919400647,NA
Hmgb1-ps4,2.499110531,-0.797791884,1.200740315,-0.664416672,0.506423665,0.659856472
Hmgb1-ps5,6.847002128,0.237043685,0.710385888,0.333682987,0.738618789,0.837132797
Hmgb1-ps6,0.435711452,2.563233563,3.128624139,0.819284596,0.412624059,NA
Hmgb1-ps7,6.631815203,-0.487978991,0.687598921,-0.70968551,0.477899179,0.635388228
Hmgb1-ps8,347.9904122,0.685812352,0.144723476,4.738777513,2.15E-06,1.95E-05
Hmgb1-ps9,0.299540626,0.429297455,3.639323798,0.117960775,0.906098738,NA
Hmgb1-rs16,2.335845022,0.626687353,1.191642619,0.525902098,0.598956231,0.735540816
Hmgb1-rs18,0.269776132,-1.256120407,3.77361291,-0.332869437,0.73923284,NA
Hmgb2,994.5415348,-0.430835239,0.11763293,-3.662539387,0.000249727,0.001276003
Hmgb3,194.1456795,-0.277184938,0.191869462,-1.444653752,0.148555166,0.27111355
Hmgcl,606.1928618,-0.117054019,0.084203584,-1.390131075,0.164489079,0.293812291
Hmgcll1,0.604795525,0.700785128,2.583700398,0.271233123,0.786211739,NA
Hmgcr,1225.326107,-0.065581157,0.078774224,-0.832520508,0.405115207,0.565760049
Hmgcs1,438.8174792,-0.206637257,0.099745696,-2.071640838,0.038298948,0.092306832
Hmgn1,1010.988202,-0.235633978,0.094377511,-2.496717433,0.01253488,0.036798087
Hmgn2,1294.21925,-0.360780708,0.084324829,-4.278463562,1.88E-05,0.000132055
Hmgn3,340.2556915,-0.0704251,0.136212306,-0.517024504,0.605139053,0.740845933
Hmgn5,384.6594855,-0.132983163,0.109092301,-1.218996783,0.222845414,0.368977469
Hmgxb3,1346.085181,0.105526658,0.063454445,1.663030192,0.096306392,0.193929378
Hmgxb4,766.6486896,0.049609112,0.087968405,0.563942379,0.572793348,0.715171225
Hmha1,38009.8467,0.322842304,0.078544466,4.110312541,3.95E-05,0.000254376
Hmmr,25.50633185,-0.993801334,0.373390385,-2.661561124,0.007777922,0.02471164
Hmox1,341.8562351,-0.248746486,0.10770612,-2.309492595,0.020916262,0.056262411
Hmox2,987.9748601,-0.270636442,0.090163464,-3.001619851,0.002685473,0.010016531
Hmx3,0.273900602,0.429296433,3.754100095,0.114354019,0.908957162,NA
Hn1,2766.546538,-0.237771284,0.078096182,-3.044595493,0.002329934,0.008854419
Hn1l,392.4288755,-0.255426915,0.104151657,-2.452451757,0.01418864,0.040860408
Hnf1a,0.336001243,2.16125548,3.760903833,0.574663851,0.56551866,NA
Hnf1b,0.552306393,-0.870885705,2.355826681,-0.36967308,0.711626092,NA
Hnrnpa0,4600.904775,-0.203619062,0.074572813,-2.730473111,0.006324349,0.020671409
Hnrnpa1,4532.791247,-0.004030508,0.06504835,-0.061961722,0.950593315,0.9725409
Hnrnpa2b1,19349.28023,0.219020439,0.061106001,3.584270532,0.000338022,0.001658591
Hnrnpa3,5567.15678,-0.187243461,0.05104093,-3.668496293,0.000243981,0.001250404
Hnrnpab,4311.976816,-0.266941298,0.061225116,-4.359996608,1.30E-05,9.64E-05
Hnrnpc,4639.540921,-0.083791779,0.090322775,-0.927692702,0.353566995,0.514267511
Hnrnpd,3802.366727,0.035606002,0.060571143,0.587837714,0.556641227,0.701612284
Hnrnpdl,5250.2025,0.341183316,0.066499856,5.130587275,2.89E-07,3.27E-06
Hnrnpf,1883.484874,-0.140542601,0.06643123,-2.115610389,0.034377958,0.084762019
Hnrnph1,11557.65651,0.674537641,0.079079795,8.52983543,1.47E-17,1.04E-15
Hnrnph2,1530.847994,0.216295341,0.073338449,2.949276206,0.003185192,0.01156322
Hnrnph3,1335.43418,0.56737022,0.070896137,8.00283683,1.22E-15,6.96E-14
Hnrnpk,11045.98652,-0.152484805,0.046628471,-3.270208104,0.001074684,0.004563821
Hnrnpl,8868.857491,0.179849998,0.04611504,3.900029148,9.62E-05,0.000552364
Hnrnpll,3280.248073,0.458552676,0.094819881,4.836039355,1.32E-06,1.27E-05
Hnrnpm,5489.64659,0.05798791,0.071543685,0.810524515,0.417638781,0.577269765
Hnrnpr,2807.614465,0.120236576,0.058954941,2.039465619,0.041403579,0.098320367
Hnrnpu,2474.291706,0.241282122,0.064096002,3.764386479,0.000166958,0.000898807
Hnrnpul1,5867.176706,-0.055281978,0.048167481,-1.147703324,0.251091059,0.403254141
Hnrnpul2,7549.147214,0.044822179,0.056713805,0.7903222,0.429339625,0.58842768
Homer1,372.2922591,0.50386686,0.10396012,4.846732199,1.26E-06,1.21E-05
Homer3,29.27939257,0.233852709,0.347564277,0.672832984,0.501053551,0.655490123
Homez,333.2721277,-0.339615332,0.104696261,-3.24381528,0.001179402,0.004929448
Hook1,1079.020846,0.566340107,0.098146465,5.770356661,7.91E-09,1.34E-07
Hook2,240.2047077,0.132469586,0.126498402,1.047203634,0.29500567,0.45294375
Hook3,2495.151377,0.36795017,0.125798174,2.924924557,0.003445397,0.012347236
Hopx,790.7313798,-0.589878464,0.125808293,-4.688708925,2.75E-06,2.42E-05
Hopxos,50.18004679,-0.582119061,0.254211186,-2.289903406,0.022026917,0.058881565
Hormad1,0.974624901,-0.76446826,1.875738229,-0.407555942,0.683599716,NA
Hormad2,6.536502326,-0.927265483,0.937282644,-0.98931255,0.322510246,0.482298531
Hoxa10,0.283512112,0.429296836,3.709287843,0.115735649,0.907862052,NA
Hoxa2,0.336001243,2.16125548,3.760903833,0.574663851,0.56551866,NA
Hoxa3,0.44242087,-0.306841025,2.813479481,-0.10906105,0.913154068,NA
Hoxa4,0.274331943,-1.273722343,3.814725211,-0.333896224,0.738457869,NA
Hoxa5,0.548752192,-2.277409588,3.013810816,-0.755657779,0.449854404,NA
Hoxa7,0.566042373,0.594516861,2.623602122,0.226603286,0.820732237,NA
Hoxaas3,0.950099191,-0.768411902,2.00489068,-0.383268729,0.701520523,NA
Hoxb2,1.117637609,-0.976206466,1.663867394,-0.586709295,0.557398964,NA
Hoxb3,45.30003893,1.032090451,0.264095386,3.90802152,9.31E-05,0.000537126
Hoxb4,104.2066005,0.51483812,0.199044352,2.586549755,0.009694217,0.029668259
Hoxb5,0.421975472,1.2372706,3.249770265,0.380725559,0.703406902,NA
Hoxc4,0.268794282,-1.251698034,3.777744523,-0.331334749,0.740391646,NA
Hoxc6,0.593499432,0.630252949,2.596668048,0.242716026,0.808225392,NA
Hoxc8,0.532856141,-2.241906889,2.590830051,-0.865323794,0.386861095,NA
Hoxc9,3.458213279,-0.510479552,1.028167766,-0.496494413,0.619545628,0.750341215
Hp,5.065692901,-4.480168678,1.572499259,-2.849075224,0.004384651,0.015166565
Hp1bp3,6882.645694,0.093494646,0.051904019,1.801298789,0.071655799,0.152945182
Hpca,0.97152644,-1.871879179,1.897122174,-0.986694059,0.323792643,NA
Hpcal1,3060.350011,-0.125028122,0.084822035,-1.47400521,0.140480188,0.259976598
Hpcal4,73.3115314,5.662610306,0.529000448,10.70435824,9.71E-27,1.54E-24
Hpdl,4.672909963,-0.364465868,0.873219201,-0.417381876,0.676399109,0.792761882
Hpgd,3.937868445,-2.052186639,1.084630824,-1.892060039,0.058482982,0.129688881
Hpgds,71.28657404,0.8762639,0.301185876,2.909379128,0.003621474,0.012887875
Hpn,201.21408,0.582282695,0.18817564,3.094357465,0.001972397,0.007667861
Hprt,1191.37399,-0.38663903,0.095892721,-4.031995592,5.53E-05,0.000340478
Hps1,1087.434911,0.181237843,0.079516544,2.279246991,0.022652387,0.060370946
Hps3,1260.341392,0.434918201,0.067743535,6.420069494,1.36E-10,3.37E-09
Hps4,581.9047402,0.210364631,0.08722269,2.41181086,0.015873514,0.044867048
Hps5,1318.532133,0.276388722,0.070803525,3.903601165,9.48E-05,0.000546514
Hps6,326.5082778,-0.287691527,0.126001767,-2.283234061,0.022416585,0.059842764
Hpse,50.61592951,0.202331484,0.321238527,0.629848127,0.528793955,0.678610377
Hpx,0.557412714,0.567921246,2.355217989,0.241133198,0.809451883,NA
Hr,0.995189467,0.196270286,1.670465984,0.117494333,0.906468335,NA
Hras,441.4541787,-0.391053,0.097554325,-4.008566498,6.11E-05,0.000371623
Hrasls5,0.432062481,-0.284901191,2.828653489,-0.100719721,0.919772956,NA
Hrc,0.274420249,-1.27350447,3.754540662,-0.339190485,0.734466236,NA
Hrh1,1.060952375,1.079443658,1.788337876,0.603601631,0.546108528,NA
Hrh2,285.1079948,0.570299902,0.130745415,4.361911303,1.29E-05,9.56E-05
Hrh3,0.439146485,1.306778729,3.212537672,0.406774601,0.684173543,NA
Hrh4,1.526411648,-0.236629837,1.388346426,-0.170440052,0.864664076,0.919265778
Hrk,0.268705976,-1.251697941,3.778169501,-0.331297455,0.740419813,NA
Hrsp12,135.4998382,-0.123592732,0.163315775,-0.756771548,0.449186741,0.607056552
Hs1bp3,422.2318786,-0.035225496,0.101779961,-0.346094612,0.729271612,0.830499879
Hs2st1,293.4231229,-0.063865887,0.114842445,-0.556117441,0.578130573,0.719576024
Hs3st1,0.832396767,-1.600235606,2.136285176,-0.749073964,0.453812626,NA
Hs3st3a1,1.802941356,-1.792217825,1.571030817,-1.140791005,0.253956905,0.406269754
Hs3st3b1,449.8008105,0.098409888,0.178601185,0.551003554,0.581631238,0.722012465
Hs3st5,0.713610892,0.082626509,2.486668661,0.033227792,0.973492935,NA
Hs3st6,1.234446488,-0.466433467,1.855015041,-0.251444574,0.801470409,NA
Hs6st1,787.2747136,0.189588741,0.095675877,1.981573066,0.047527044,0.10976484
Hs6st2,0.444341111,2.587777068,3.110310809,0.831999509,0.405409221,NA
Hs6st3,43.34302463,0.886698578,0.408872459,2.168643443,0.030109764,0.076210999
Hsbp1,1307.97422,-0.338611946,0.078773026,-4.298577368,1.72E-05,0.000122571
Hsbp1l1,0.725413335,1.195242199,1.99330453,0.599628497,0.548753851,NA
Hscb,225.1931772,-0.457951501,0.133988186,-3.417849851,0.000631179,0.002868799
Hsd11b1,1140.601545,-0.171346203,0.089619324,-1.911933665,0.055884703,0.125037111
Hsd17b1,8.564162516,0.12310226,0.602969473,0.20416002,0.838228453,0.903702335
Hsd17b10,743.5903591,-0.381624376,0.097782703,-3.902779983,9.51E-05,0.000547307
Hsd17b11,1097.266961,-0.350047098,0.067552735,-5.181834551,2.20E-07,2.57E-06
Hsd17b12,730.7844003,-0.41211475,0.092163979,-4.471538159,7.77E-06,6.08E-05
Hsd17b14,4.84821437,-5.424311241,1.365425664,-3.97261556,7.11E-05,0.000424658
Hsd17b4,925.4810349,-0.415613576,0.073786254,-5.632669377,1.77E-08,2.79E-07
Hsd17b7,155.2907219,0.993670632,0.180811075,5.495629245,3.89E-08,5.59E-07
Hsd3b7,140.4828388,0.342865081,0.181158106,1.892628977,0.058407227,0.129587472
Hsdl1,2204.765685,-0.111038242,0.077576479,-1.431339027,0.152333074,0.276476274
Hsdl2,480.7037747,-0.340439885,0.091252801,-3.730733523,0.000190923,0.001008703
Hsf1,1589.592539,0.335479215,0.085026628,3.94557824,7.96E-05,0.000468343
Hsf2,237.0679453,0.153896989,0.119042028,1.29279543,0.196081821,0.335766374
Hsf2bp,49.38821722,0.056535297,0.253250878,0.223238306,0.82335004,0.893258708
Hsf4,174.8388131,0.458832635,0.140846093,3.257688052,0.001123238,0.004729611
Hsf5,2.114672307,-0.376559206,1.200052164,-0.313785698,0.753683808,0.847381583
Hsh2d,261.1531014,-0.155760362,0.131208735,-1.187118848,0.235180745,0.38407302
Hsp90aa1,3204.308876,0.10606771,0.128772351,0.823683888,0.410119196,0.570243738
Hsp90ab1,31453.40267,0.055033324,0.102149635,0.538752039,0.590057961,0.728609448
Hsp90b1,6683.843916,0.087242035,0.101008397,0.863710719,0.387746824,0.549365557
Hspa12a,59.51037852,0.067250291,0.297262037,0.226232355,0.821020708,0.89170461
Hspa12b,0.269687827,-1.256120514,3.774035645,-0.332832181,0.739260965,NA
Hspa13,685.2492183,-0.180493127,0.086210289,-2.093637891,0.03629225,0.088480782
Hspa14,1363.807702,0.048230191,0.060417611,0.798280332,0.424707829,0.583996209
Hspa1a,50.15967897,4.204313995,0.558808335,7.523713819,5.32E-14,2.35E-12
Hspa1b,139.6995494,3.197204029,0.676209606,4.728125717,2.27E-06,2.05E-05
Hspa2,102.0604284,0.099169509,0.182913557,0.542165986,0.587704165,0.726715455
Hspa4,3649.515667,-0.16074578,0.049096667,-3.274067035,0.001060115,0.004512792
Hspa4l,843.0604757,0.158191327,0.098630493,1.6038785,0.108740837,0.213383731
Hspa5,11674.38149,0.055715766,0.070893541,0.785907504,0.431921678,0.590648161
Hspa8,15288.96751,-0.027053968,0.207623818,-0.130302814,0.896326854,0.939312753
Hspa9,2946.645833,-0.125755918,0.056619171,-2.221083692,0.026345293,0.068346531
Hspa9-ps1,0.441901224,1.336202021,2.757370181,0.484592903,0.627965149,NA
Hspb1,23.11668901,-0.044288583,0.421514624,-0.105070099,0.916320186,0.952626077
Hspb11,91.00229803,-0.220780113,0.19068597,-1.15782044,0.24693732,0.397961594
Hspb6,50.97111062,-0.855208947,0.25990485,-3.290469363,0.001000204,0.004296852
Hspb7,0.431080631,-0.281351222,3.279230557,-0.085797939,0.931627045,NA
Hspb9,1.001277638,1.014338774,1.959969088,0.517527945,0.604787667,NA
Hspbap1,286.8976621,-0.405834923,0.113007447,-3.591222811,0.00032913,0.00162049
Hspbp1,493.7628565,-0.31118413,0.096341129,-3.230023698,0.0012378,0.005130515
Hspd1,1814.042474,0.04460768,0.109205848,0.408473366,0.68292618,0.797372672
Hspd1-ps3,5.178420476,0.283892674,0.747085419,0.380000288,0.703945201,0.812063833
Hspe1,548.1616507,0.01081884,0.150431609,0.07191866,0.94266664,0.968292175
Hspg2,45.00477074,-0.534705429,0.411272921,-1.300123108,0.193558779,0.332304452
Hsph1,2617.208535,0.633650838,0.364644224,1.737723506,0.082259545,0.17130316
Htatip2,304.4459614,-5.94014934,0.312265515,-19.02275167,1.11E-80,1.60E-77
Htatsf1,1216.099485,0.091245407,0.066216726,1.377981244,0.168209079,0.299247375
Htr2a,16.38985993,1.456061025,0.515945321,2.822122745,0.004770691,0.016269304
Htr5b,0.863098954,-0.37642727,1.916303909,-0.196434015,0.844270475,NA
Htr6,1.048660449,1.076978253,1.948957637,0.552591925,0.580542872,NA
Htr7,9.00430017,0.212486939,0.795025204,0.267270695,0.789260748,0.871067017
Htra2,650.1001667,0.084634996,0.079653036,1.062545767,0.287987992,0.44555459
Htra4,0.264061859,-1.245725651,3.801358875,-0.327705353,0.743134456,NA
Htt,3508.993724,0.316103976,0.093952424,3.364511117,0.000766794,0.00340047
Hunk,3.995278055,0.996192678,0.88367316,1.127331601,0.259602306,0.41305796
Hus1,492.8122842,0.13874904,0.098230806,1.412479908,0.157808703,0.283952137
Hus1b,5.292477306,1.097076888,0.790552421,1.387734524,0.165217899,0.294948529
Huwe1,15709.46295,0.337229024,0.084469018,3.992339839,6.54E-05,0.00039528
Hvcn1,2541.93097,-0.23061533,0.084864854,-2.717442135,0.006578866,0.021384675
Hyal1,35.02831428,0.28178179,0.293938252,0.958642804,0.337738721,0.497891537
Hyal2,197.434826,-0.601737464,0.132250643,-4.549977603,5.37E-06,4.38E-05
Hyal3,11.62366198,0.297764525,0.549398442,0.541982834,0.587830331,0.726715455
Hyi,494.1503927,0.692524294,0.106224281,6.519453807,7.06E-11,1.84E-09
Hykk,13.99768921,-0.147390925,0.494928061,-0.297802726,0.765853734,0.855922524
Hyls1,213.8851379,0.361886847,0.129870245,2.786526243,0.00532763,0.017891481
Hyou1,2579.309308,-0.057410599,0.070225374,-0.817519307,0.41363172,0.57347511
Hypk,107.6774112,0.258417941,0.198013202,1.305054101,0.191874426,0.330268164
I830077J02Rik,1.671864242,0.089872954,1.456314591,0.061712596,0.950791709,0.972681319
I830127L07Rik,3.192139508,-4.824685992,1.551230785,-3.110230947,0.001869411,0.007310372
I830134H01Rik,0.318990878,2.094134794,3.523355868,0.594358013,0.552272685,NA
Iah1,307.9074448,-0.333165816,0.139525172,-2.387854545,0.016947048,0.047288832
Iars,1266.821335,-0.105928015,0.065264913,-1.623046906,0.104579378,0.20707602
Iars2,1320.755415,-0.285036123,0.063186291,-4.511043723,6.45E-06,5.17E-05
Iba57,210.6371972,-0.400271575,0.151536043,-2.64142819,0.008255731,0.025934739
Ibtk,1569.336749,0.007799267,0.070543679,0.110559407,0.911965739,0.950131048
Ica1,113.9138308,-0.276652862,0.186657322,-1.482143103,0.138302222,0.256948659
Ica1l,302.368275,-0.320164394,0.382572638,-0.83687217,0.402664425,0.563524736
Icam1,1633.485418,-0.1578822,0.079624407,-1.982836738,0.047385669,0.10951783
Icam2,824.6110799,0.087659747,0.127806597,0.685878112,0.492789974,0.647822734
Icam4,28.81915196,-0.936106939,0.346997016,-2.697737723,0.006981242,0.022513196
Icam5,164.8279989,-0.34201926,0.144600877,-2.365264081,0.018017218,0.049699655
Ice1,3024.22372,0.096784206,0.07210202,1.342323087,0.179491261,0.31467346
Ice2,798.5606284,0.728559892,0.084294957,8.642983125,5.48E-18,4.05E-16
Ick,403.0977449,0.271088234,0.10825639,2.504131477,0.012275241,0.036175349
Icmt,982.9515449,0.113228068,0.080170896,1.412333819,0.157851693,0.283997369
Icos,7978.203189,-0.079166766,0.103134982,-0.767603433,0.442722822,0.601027023
Icosl,271.3534592,0.588717974,0.150936866,3.90042531,9.60E-05,0.00055166
Ict1,510.6545499,-0.294055806,0.119606783,-2.45852116,0.013951055,0.040312809
Ict1os,1.113887037,-0.971615768,1.689617961,-0.575050568,0.565257098,NA
Id1,6.646222475,0.853693281,0.695086214,1.228183302,0.219378166,0.364819973
Id2,1724.353363,0.03003721,0.113662119,0.264267554,0.79157376,0.872505193
Id3,1748.549081,-0.445827482,0.101874351,-4.376248584,1.21E-05,9.02E-05
Ide,3138.349134,-0.539175213,0.05631633,-9.574047425,1.03E-21,1.15E-19
Idh1,105.4555707,-0.497693049,0.181402756,-2.743580414,0.006077316,0.020011994
Idh2,524.3678367,-0.171695183,0.096676748,-1.775971851,0.075737557,0.159983144
Idh3a,927.8555557,-0.272012403,0.084106885,-3.234127656,0.001220149,0.005066596
Idh3b,2672.219532,0.106641353,0.076046981,1.402308833,0.160823044,0.288364853
Idh3g,1959.01622,-0.276615551,0.060744423,-4.553760464,5.27E-06,4.31E-05
Idi1,14.05609408,-0.316963514,0.489721349,-0.64723238,0.517481558,0.669024712
Idi2,0.548320851,-0.882201452,2.361359629,-0.373598939,0.708702723,NA
Idnk,850.1859456,0.124477815,0.074604892,1.668494008,0.0952177,0.192126228
Ido1,0.866564849,0.64092063,2.042739562,0.31375543,0.753706798,NA
Ids,1418.096018,-0.059808917,0.080586379,-0.742171545,0.457983406,0.615700945
Idua,1020.135732,0.126610668,0.072342183,1.750163771,0.080090058,0.167495637
Ier2,1489.128727,0.229970116,0.133537541,1.72213832,0.085044465,0.175859528
Ier3,13.34014229,0.12355243,0.653733916,0.188994982,0.850096749,0.911153422
Ier3ip1,408.4198552,-0.296967214,0.106391496,-2.791268347,0.005250192,0.017676203
Ier5,3549.391784,-0.240414587,0.082020149,-2.931164951,0.003376934,0.012137431
Ier5l,529.099206,0.323241576,0.317151965,1.019200926,0.308107587,0.466753213
Iffo1,825.0751122,0.616873596,0.090997459,6.779020043,1.21E-11,3.57E-10
Iffo2,1348.637788,0.233963597,0.089444777,2.615732369,0.008903632,0.027636872
Ifi203,5789.83153,0.45569166,0.072555865,6.28056275,3.37E-10,7.76E-09
Ifi204,132.3880863,0.139536508,0.277639273,0.502582026,0.615258169,0.747596009
Ifi27,2372.860918,0.034896453,0.080147578,0.435402466,0.663270321,0.784690499
Ifi27l2a,3526.778724,-0.721499009,0.136886434,-5.270785332,1.36E-07,1.70E-06
Ifi30,463.0308316,-2.444284396,0.137073351,-17.83194451,3.99E-71,4.23E-68
Ifi35,864.5601948,-0.168263183,0.100734724,-1.6703593,0.094848297,0.191575255
Ifi44,84.80878609,-0.548022966,0.289861168,-1.890639472,0.058672487,0.130049036
Ifi47,2903.826831,-0.411121713,0.094861649,-4.333908567,1.46E-05,0.000106649
Ifih1,1194.218682,-0.113619004,0.078055753,-1.455613449,0.145499508,0.26662898
Ifit1,319.8126521,-0.757602885,0.224390515,-3.376269655,0.000734759,0.003277552
Ifit2,717.7288322,-0.073409851,0.104399707,-0.70316147,0.481955128,0.638114205
Ifit3,103.8272357,-0.701357167,0.34144341,-2.054094901,0.039966507,0.095592723
Ifit3b,25.87952123,-0.939569959,0.535514978,-1.754516676,0.079342015,0.166272267
Ifitm1,6.406456434,0.274447392,0.674543287,0.406864019,0.684107864,0.798050138
Ifitm10,68.89656017,-0.823378292,0.312445028,-2.635274104,0.008406936,0.026341844
Ifitm2,118.4506442,-0.871746322,0.171540117,-5.081880182,3.74E-07,4.11E-06
Ifitm3,4.149856342,-3.24516657,1.439898244,-2.253747154,0.024212079,0.063737507
Ifitm5,0.473167215,1.432583234,3.145179848,0.455485315,0.64876013,NA
Ifitm6,0.828646195,-1.592792911,2.36234158,-0.67424327,0.500156664,NA
Ifnar1,2568.476434,0.040973103,0.070619841,0.580192521,0.561784797,0.705635416
Ifnar2,1371.021182,-0.219752947,0.06805565,-3.229018415,0.001242159,0.005144563
Ifng,499.5245345,0.583077981,0.157449489,3.703270082,0.000212838,0.001110472
Ifngr1,1024.07028,-0.541795765,0.165104034,-3.281541647,0.001032413,0.00441021
Ifngr2,220.912544,0.271904729,0.138641515,1.961207141,0.049854864,0.114048199
Ifnlr1,0.279526569,0.429296672,3.727594451,0.115167215,0.908312584,NA
Ifnz,2.894881488,-0.763378391,1.105564137,-0.690487657,0.489887569,0.645340465
Ifrd1,558.111456,-0.06093933,0.096980511,-0.628366761,0.529763706,0.679306871
Ifrd2,302.1561279,-0.061031125,0.119042742,-0.512682453,0.608173466,0.742731729
Ift122,193.6714265,0.11859254,0.164814851,0.719550085,0.471802054,0.629212862
