"","B6.6","B6.7","B6.NT","TC.1","TC.5","TC.7"
"Gm25500",0.813417266356793,0.814351454777577,0.813423805842533,0.818778779253625,0.815767582944066,0.813428407684198
"Cep295",8.97658632321325,8.9407621800727,8.89222012202928,8.7566510865806,8.96428997575112,8.68381281315386
"Smco4",9.9129232532802,10.1505696005946,9.77138433136836,10.0263989480823,9.76058856431378,10.0142750954029
"Ccdc67",4.59945882088194,4.57192278038885,4.54250522378833,4.55690720147937,4.54396593150952,4.54530771655594
"Slc36a4",7.88354211117181,7.79088407112959,7.70999340871864,7.78833960783494,7.78766343551076,7.71088474633581
"Chordc1",11.6347341371032,12.0529351953874,12.1555008855102,11.2581699877621,11.5988941022719,11.955136245599
"Naalad2",1.56779225261697,1.56735279242092,1.57315817597775,1.56735188945445,1.57125515090965,1.57174544981983
"Zfp558",6.5276736972191,6.73521388023913,6.53747993528602,6.63160023272541,6.627831184911,6.58017257413499
"Zfp317",11.3245015171975,11.1826990743435,11.1908586717766,11.2597811926067,11.1240324746209,11.2279756944547
"Zfp560",9.06964855870234,9.29885520260411,9.23487596682627,9.28163108121786,9.30286858724278,9.4256998461403
"Zfp26",10.0185895181654,9.78087599813772,9.67068395372149,9.90483013938784,9.64367742628157,9.83241427449106
"Zfp426",9.78906745236409,10.2025243744486,10.054490293097,9.99590038694074,9.86444907361644,10.2185388918081
"Zfp266",10.3849125687408,10.7840563583703,10.4336101728588,10.6094843035844,10.5507123235017,10.4533159730662
"Zfp846",8.39342126365805,8.15363805433094,8.47130970474273,8.265771773445,8.30469334320372,8.46788614790251
"Fbxl12os",4.57316865572434,4.52583641570389,4.50830121063414,4.50831550765697,4.52619640886915,4.52043524485918
"Fbxl12",10.9578809265052,10.8136918951857,11.3292972266253,10.9736784527555,11.1702130222502,10.934035079699
"Ubl5",11.8918749701536,11.9188301015486,11.9686710704853,12.2363334344863,11.9968029411649,11.9903220569289
"Pin1",11.248246198991,11.8154986751771,11.4291405033322,11.7920011717822,11.5948664977092,11.7101533213998
"Olfm2",2.67803343067885,2.67760961928573,2.70781175773866,2.67760766688348,2.67838418478745,2.67762049411749
"Col5a3",2.93603965962031,2.93700289965076,2.93606823267784,2.9360729922102,2.97275356006128,2.9360883387738
"A230050P20Rik",10.4714729137181,10.1985781825036,10.5234691772951,10.6771885801202,10.6031398140238,10.6420683770664
"Angptl6",7.44029764880879,7.63624753877228,7.73120803175089,7.60244073867632,7.55168312761633,7.64379824367225
"Ppan",11.3202713209371,11.323045739669,11.733478644409,11.3625790524894,11.4695667722933,11.4200429872863
"Eif3g",12.970026126984,12.9458830080645,12.8659831562732,13.2158303919953,13.1176762878419,13.2367654236431
"Dnmt1",12.5218960619073,12.2713880870415,12.6727919216723,12.340955810586,12.857777856132,12.5436121433933
"Mir7081",0.516787621199813,0.516340440713758,0.516339113422728,0.516340003756962,0.516338414580253,0.522923204390321
"S1pr2",11.9589112174559,11.9290859230646,11.6207944265785,11.327395499165,11.9052078766623,11.7729356182748
"Mrpl4",12.2255811025518,12.1167577925712,12.3115387914916,12.3138353069184,12.2291266455068,12.3779779065075
"Icam1",11.9274646688596,12.5510951440656,12.2822206685375,12.301510264102,12.3134786551118,12.4495453965733
"Icam4",6.99655675105607,7.09364889681032,7.00028173961054,6.95301399075709,7.04906144191351,7.09400871691283
"Icam5",7.28585727823441,7.12846926805105,7.06269936965408,7.15405601633451,7.14722473760887,7.24179829634205
"Mir1900",0.560965032246826,0.567431941634191,0.560970526101957,0.560971441259656,0.561752487847539,0.560974392125713
"Zglp1",3.23044574667486,3.2167355096764,3.21209834899861,3.21657823944936,3.21600598264654,3.22630747764129
"Gm38431",1.01902806288814,1.01903747281902,1.02152802406989,1.0199317167914,1.02449256669659,1.0201392108219
"Fdx1l",6.92585860701081,6.90521307096196,6.88334422492882,6.93628118006293,6.92765909128322,6.85664252059946
"Raver1",9.97083819179034,9.79585725928921,9.71459896120536,9.78462468304839,9.87610313334458,9.78164540932018
"Tyk2",13.3322195289358,13.1629041364218,13.2004044134372,12.8335407823291,12.9549464850904,12.8923069860249
"Cdc37",13.5161764906107,13.4952750166576,13.3581097671631,13.4851649415543,13.4395878089194,13.5067192591003
"Pde4a",7.73055125081988,7.75199976291746,7.72729631062267,7.71508155794649,7.59540873198896,7.68486928292559
"Keap1",12.4786018227903,12.5908356407505,12.3712272322161,12.3026709334123,12.6326013355019,12.4179685195139
"S1pr5",4.98219541793358,4.98237920826602,5.15587330102395,4.98236718074552,4.98232342723351,4.98244617911491
"Atg4d",11.6393203498725,11.4640032029832,11.5412669851618,11.7000439904185,11.6663913276723,11.4833289166046
"Kri1",10.4655449105549,10.2149470007047,10.623778548734,10.2259559335442,10.2260672634992,10.1476874175568
"Cdkn2d",11.5975758154881,11.8682330794206,11.9606152575104,12.0906762528893,11.9983410576509,11.9697523978194
"Ap1m2",6.30735836403661,6.34782498023205,6.42900794398491,6.3809082396697,6.37864226674528,6.40481645366942
"Slc44a2",14.9127651174128,14.4965891977031,14.6908165321467,14.5023482534343,14.663325301789,14.471487839413
"Ilf3",13.049942098073,13.0087934673323,13.2141189815585,12.9583976034096,13.1170551298834,13.235405523398
"Gm16853",-0.966304580502334,-0.968367974981755,-0.968408671322869,-0.968380901884683,-0.968423067749522,-0.968302984487184
"Qtrt1",10.3810523159774,10.4444298362956,10.3343802482271,10.4343965049023,10.5164217182271,10.4116182060895
"Dnm2",14.5098145302751,14.0544908194394,14.1956265886318,13.9124427724535,14.4100619363895,14.1053570997149
"Mir199a-1",2.38410047366246,2.40155943688389,2.38411998650064,2.38859750995096,2.38568485338404,2.38633400211571
"Tmed1",7.9514504644665,7.95837577347715,7.67641720129654,7.86124758645847,7.92173787325336,7.83182486178945
"AB124611",10.2916014632126,10.3671444647632,10.470052848814,10.5035880772164,10.5694319040675,10.5998821480494
"Carm1",11.0500382878051,10.9632609033783,10.8649407511031,10.5980578952173,10.9524915663136,10.6094454041755
"Yipf2",10.1603667439879,9.97384062272472,9.62261718569543,9.62148073177692,9.93527475156866,9.89604055838117
"1810026J23Rik",11.368239669325,11.4845761743124,10.7409319536179,11.2622552415372,11.4975067138444,11.5265951814898
"Gm7904",-0.640291294960024,-0.640288377277009,-0.640288957724183,-0.640288568367617,-0.637197723047063,-0.640263547105268
"Smarca4",12.5495833097007,12.7031430199247,12.5021705803053,12.4150325988558,12.7997979023572,12.4165259784624
"Ldlr",9.56527547642872,9.54250917652723,8.82389881971679,9.42192462552338,9.36888190628563,9.41262419734848
"Spc24",7.29267560147435,7.37579372204611,7.36403507278639,7.26406382137265,7.30455052524323,7.33010866753753
"Dock6",8.7976139332612,8.6875872006193,9.05183277876259,8.77764181437725,8.87222104126319,8.79680530902416
"Gm6484",2.76262186800817,2.76265370578185,2.76264737248652,2.7626516208103,2.76264403785919,2.79613227475053
"Rab3d",10.2027934298489,10.0773948765319,9.94184020648015,10.2757214845596,10.2351635430934,10.1586895591839
"Tmem205",7.08520453937065,7.14994992985689,7.06387638628788,7.07264360912691,7.04051102302874,7.02279955663096
"Ccdc159",2.09767477376947,2.11873775172674,2.0976907590131,2.09769342176683,2.0976886689567,2.09770200755876
"Lppr2",7.04437459523755,6.99807468501204,7.16678403242262,7.0956284444248,7.09457044654514,6.98162997254443
"LOC100049077",3.39127501826318,3.35210176746798,3.35209233655528,3.35209866272813,3.36296249783888,3.35211906077978
"Swsap1",8.40392988145375,8.67776536847359,8.35621754698078,8.70441004078794,8.28611235617421,8.55932699629295
"Epor",5.98872595655331,6.11321195805601,6.04419330816029,6.05166066153321,6.02042916912672,6.03619759018386
"Rgl3",4.39610524632444,4.29414564428638,4.29412527489139,4.29413893884132,4.29411454875535,4.29418298732227
"Prkcsh",12.403224063168,12.0438318261816,11.9734724086835,11.9351528136629,11.9212417285752,12.1712615455053
"Zfp653",9.94562665614193,9.93333385093253,9.8755751142883,9.6442957022487,9.85180343197139,9.64891355818316
"Mir680-2",0.209102629982568,0.209600314707095,0.207751051698406,0.208645518889276,0.209312148025233,0.207754067115776
"Gm16845",8.17007726412432,7.94117128363368,8.03161395982931,8.11011529506632,8.14829660036977,7.98140785021488
"Ecsit",10.4475014919381,11.0282475335184,10.867600442876,10.8496186176427,10.8078879084537,10.7838209670513
"Elof1",10.7902441324057,10.9492610483279,11.0366291983445,11.2088312948393,11.0371988778443,11.0016642624911
"Acp5",13.4619830939891,13.2145727189203,13.5165380419138,13.416576984431,13.5401666920768,13.4478379500149
"Pigyl",9.87108892023497,10.0818955527239,9.95633702112048,10.1795888189876,10.0474860470242,10.0288081712336
"Zfp809",9.80373448190491,9.62742812013476,9.97907039621164,9.82961115825419,9.71488710559862,9.79799443830323
"Zfp599",8.18295047337409,8.25980792807775,8.51628882765152,8.22138233807217,8.27318921468015,8.34018004354134
"Zfp810",9.46103437824278,9.08805936458388,9.37635125883029,9.32427521561849,9.38679378626283,9.3863136764021
"Anln",3.77629531088189,3.7874480932165,3.80504995279787,3.77635536995407,3.80412187826936,3.77638302025211
"9530077C05Rik",4.99120830902143,4.99136022144743,4.99133000538807,5.03456292885414,5.04856521331463,5.04927895627829
"Rp9",11.941022205587,11.8541740274489,11.861272978477,11.9554788625499,11.8090070764162,11.9865670382111
"Bbs9",9.42451079675391,9.5341313439398,9.20980437115221,9.13394416278016,9.1486622455362,9.36842272797572
"Bmper",3.81787074176785,3.81793709859495,3.81792389896058,3.87009000406497,3.81791694898093,3.83545430955427
"Dpy19l1",8.86701528186395,8.5068505125307,8.4614280699643,8.61801076169552,8.67706442197688,8.63430700056297
"Herpud2",12.4111639794437,12.2662837735596,12.4353166584165,12.3272546825706,12.3083519442746,12.3448383981091
"Sept7",13.6595387291915,13.9102803407947,13.7874468872496,13.9191115264747,13.644736005022,13.7250396243625
"Eepd1",7.67838317631995,7.52662547122452,7.78484880812544,7.52120686128039,7.43107266622979,7.49493070458106
"Gm1110",0.650110837113641,0.642495426076615,0.642493997916079,0.642494955910125,0.642493245973089,0.642498044951692
"Acad8",9.98777781154525,10.3167394272811,10.0678071918296,9.67872650495574,10.2066767297006,10.2550040465199
"Thyn1",8.94756851059098,9.05722764179683,8.99546950091574,9.08677449851139,9.10548479756923,9.03010967127739
"Vps26b",11.1376810545821,11.3501910176909,11.4103337723535,11.5412841736844,11.5485433618313,11.5220781576722
"Ncapd3",10.5761550428239,10.2365967319205,10.4035271769915,10.0802969595874,10.4037775631015,10.4367617556376
"Jam3",-0.58152422847454,-0.581521139889237,-0.579035077436649,-0.581521342164288,-0.58074166460364,-0.581515920493027
"Igsf9b",6.22847045980194,6.27438297474423,6.21902331425716,6.3329279478061,6.32014706949908,6.31698398156386
"AI414108",3.63467377238258,3.64675267307078,3.63472056232112,3.63832364953873,3.64798285707965,3.66720366087272
"Snx19",11.5773726188972,11.6215276694361,11.7905846892229,11.5927105113198,11.7334480733397,11.4304298047523
"Adamts8",2.51415604297907,2.51418281856966,2.5141774922371,2.51418106509686,2.51417468780441,2.54235232723225
"Zbtb44",10.560661668836,10.3953266188151,10.547826319749,10.4262296953849,10.1882424787338,10.334865920842
"St14",9.57776341885417,9.6208786080177,9.54126560984568,9.64094410291692,9.75697181815025,9.67621036932312
"Aplp2",13.2607852280643,12.9513182350107,12.701031372545,12.471283842265,12.844804169819,12.7256063461271
"Gm7244",-1.54858525200992,-1.5488712415632,-1.54889936653778,-1.54888017526108,-1.54891546910436,-1.54830717593051
"Prdm10",8.67079726030623,8.67109606677427,8.74666648156857,8.80234658220914,8.69138131942028,8.9125794643205
"Nfrkb",11.3478263826395,11.2423354876714,11.0898404735049,10.7070501566987,11.3653601576528,11.0338022244924
"Kcnj5",-1.55139143263253,-1.55162538896149,-1.55121938853768,-1.55163277570678,-1.55166195809399,-1.5515882518195
"Fli1",11.7822911251206,11.6065043820702,11.7738710150157,11.972893983227,11.5726883409268,11.8766888637833
"Ets1",16.8057951628267,16.4986052717439,16.6423552637861,16.4660276620084,16.6667796837462,16.5880277888274
"Gm27162",6.24305506934164,6.24951827267256,6.23344218534007,6.27892217838439,6.23732256051878,6.22785186656746
"Kirrel3",7.93465798796821,7.54999570563211,7.67972556151748,7.53158596963653,7.7747673534848,7.79171924981593
"St3gal4",9.06312374272099,9.00580895492218,9.28706222079068,9.20857783361385,9.27229423210818,9.37299528566903
"4930581F22Rik",8.3905546464674,8.18394868425691,8.2703008413088,8.32710556220944,8.27306206236791,8.15435047010272
"Dcps",11.2282626499953,11.394515167726,11.4313217246644,11.3737251307608,11.3646014594651,11.2400971158858
"Tirap",8.42740263354214,8.6929456476334,8.36446445518434,8.41049242580714,8.34978416901443,8.52537793348903
"Foxred1",10.9634213891611,11.0567066435034,11.0934231233044,11.1675453682271,11.2251305620534,10.9664021651535
"Srpr",13.2773568990913,13.226106951569,13.1666247723805,12.9848561811634,13.1368668907239,13.3395281357803
"Fam118b",10.3178451559666,11.1087694654009,10.7127079539244,10.8645729163025,10.7722594395602,10.9124894011219
"Rpusd4",10.7983690316835,10.5260386622349,10.6746817550415,10.6150068138255,10.7532429617679,10.8944019933447
"4933422A05Rik",2.94971254436728,2.94974870723464,2.94974151354949,2.94974633901448,2.96605525968756,2.971505145405
"Cdon",8.21160322975778,8.23337050969379,7.95685002248365,7.89561675588456,8.07339670191093,8.13971767864508
"Ddx25",4.57948203260502,4.57959538052333,4.57957283435979,4.64776234224528,4.6112917432224,4.59827786247743
"Pus3",10.071316975199,10.0463134839799,10.1980831203568,10.1108469415148,9.99932144409687,10.0981751253894
"Hyls1",8.37404120064023,8.39793003263648,8.37192588079,8.30766691192575,8.30793922756759,8.36512419765792
"Chek1",6.766381386557,6.7233548653661,6.54216508944502,6.54050524222088,6.54282255789069,6.60209277007973
"Stt3a",13.8235133938049,13.6888673995854,13.7444889034685,13.6561212774154,13.558351292426,13.5773644125158
"Ei24",11.8295182430243,12.1991595372563,11.9236215568797,12.05475914353,11.9580780171966,11.9744087919763
"Fez1",4.59455775293428,4.64793387691472,4.5946495598658,4.66121444757822,4.59463755710946,4.59471415318415
"Tmem218",7.87274779058167,7.75852676416082,7.75185447026519,7.88603567347203,7.78532065023786,7.80469438454037
"Slc37a2",9.0328705136715,9.52675371743939,9.11654318459121,9.2094899904175,8.92690218980802,8.97496023371163
"Ccdc15",8.53467158414605,8.03092242026736,8.25280556844921,8.1143492136293,8.20500778207512,8.08497599540043
"Msantd2",8.6165704710781,8.53616757554508,8.40839521995695,8.59191552206682,8.74324794856378,8.81356137832089
"Nrgn",7.22886528145269,7.25914114799422,7.20792536878859,7.19409252837054,7.24376774807464,7.23953759066322
"Spa17",2.93024982162912,2.91371384790513,2.91370688524342,2.91371155573297,2.9330132567387,2.91482504782074
"Siae",10.0985840099529,10.1753000926269,9.84046685080891,9.89620160707255,9.95840205765539,9.90355338003139
"Tbrg1",12.8105252532415,13.056090334542,12.8523717537407,12.8014138802331,13.1250603770732,13.1343460033761
"Vwa5a",10.8274298350798,10.9237115483176,10.546429045239,11.0715439226279,10.6798377199259,10.8325585526443
"1700001J11Rik",1.53686486687491,1.53601618881646,1.53913943111405,1.53773772788694,1.53416159018014,1.53526889854215
"Zfp202",8.38252447772724,7.9346114418021,8.45581323182607,8.14361798553807,8.08405333590195,8.09961672621627
"Scn3b",3.11140863957037,3.1114490520298,3.11144101300312,3.15164285565776,3.1137892641514,3.11146379293282
"Gramd1b",10.8442248808134,10.9402601099464,11.1006257540305,10.6797914873105,10.9624116823272,10.9130954488001
"Clmp",1.78880020860384,1.78881633921637,1.78881313038671,1.79596274525517,1.78881144087614,1.79867426184183
"Hspa8",15.6348179728377,16.0343029012467,16.2099294038454,15.3090636769045,15.6855715625437,16.3523323747209
"Crtam",8.07133966531385,8.08333626892819,8.07858161548644,7.90073861032862,8.19724814361859,7.90408963960686
"Ubash3b",11.351688867096,11.3080182711417,11.0375953254235,11.123141550003,11.2957076576713,11.0162796838086
"Sorl1",12.5574388959683,12.1466889120278,12.8710059027225,11.8625833437577,12.4399061324915,12.452430837645
"Sc5d",10.8765747748812,11.2891628610545,11.361626211207,11.4021594130156,11.2309032958117,11.3264288201281
"Tecta",-1.43701931069662,-1.43689001513421,-1.4369224283151,-1.43570369906602,-1.4369409860351,-1.43683825252857
"Tbcel",9.74645788879395,9.71298291918567,9.49295794836477,9.8256993513145,9.62115320600375,9.88368698127367
"Arhgef12",10.4549684633767,9.87355265833854,10.2613952922505,9.98058801816907,9.98065779643584,9.90376420810606
"Tmem136",8.44863520205276,8.05891651612807,8.51618858468425,7.99760169104453,8.13051747278244,8.00448762539804
"Oaf",7.19692117990797,7.29638521582043,7.0159530563535,7.01605511948489,7.19480525937793,7.09281337484692
"Pvrl1",3.80482847384036,3.82100383472453,3.787136083832,3.78380817599337,3.78457858288417,3.78933587504092
"Thy1",11.4541764087295,11.3987905509674,11.4351688600344,11.528700281513,11.2361261974979,11.3211331195028
"Usp2",7.50036173593162,7.18982006065682,7.1309787884955,7.2477517075117,7.31525287301531,7.19821992940522
"Rnf26",10.8504777602583,10.8295943645447,11.0555350641583,10.7110868411836,10.6850250830188,10.7237488136077
"Mcam",-0.0469884176264432,-0.0483391546735134,-0.0458519003770887,-0.0474461204243117,-0.0483405135667567,-0.048337522303835
"Cbl",11.0432415831024,10.9018659421704,11.4225572122837,10.9251858017191,10.9313511834821,11.0359514605227
"Pdzd3",2.85071057093919,2.85074442588203,2.85073769133689,2.85074220881656,2.85073414543953,2.88633703278927
"Nlrx1",10.7895482482406,10.1785026485993,10.2727590975627,10.5562249990913,10.3144239305383,10.324537821896
"Hinfp",8.34587643950776,8.40147623482102,8.7130458566318,8.47156601929874,8.56057080865748,8.80355234823632
"C2cd2l",9.4853420002204,9.22378033868132,9.09369481504105,9.29621142873253,9.54360181970847,9.29131247785052
"Dpagt1",10.4186429808361,10.5493224158574,10.4136447314781,10.4697013415048,10.4759050498032,10.5238887226494
"H2afx",11.2790182787663,11.4710764428148,11.6122764731661,11.6928844616214,11.4855460942556,11.6776101558953
"Hmbs",10.844725674826,10.8446978589735,11.0303158807424,11.0071875614399,11.0040130147771,10.8013578257286
"Vps11",12.2689597384878,12.0328308273627,12.4673930053931,12.4777471351771,12.5410505893887,12.3557837054863
"Hyou1",10.1249143886839,9.94538424690769,10.3028737665147,9.95348541268659,9.99906685890644,9.86553979323771
"Slc37a4",10.8184208319519,10.9153161424504,10.76132787747,11.0561058546556,10.9564420432872,10.8560061711531
"Mir7085",1.15334483816209,1.14795378077586,1.14795174421439,1.14795311031827,1.15339480918625,1.14795751526891
"Trappc4",11.59411830909,11.8130476393927,11.7531707639315,11.9869467906623,11.7501531636843,11.8837845513099
"Rps25",13.3578568284557,13.8467384958611,13.8601921813095,14.5721441492799,14.333644245254,14.2403730688826
"Ccdc84",10.2828169006355,10.1606595236556,10.4806359532089,10.4748858842546,10.543926059694,10.4858661990488
"Foxr1",3.0890893980467,3.08912918990447,3.08912127432972,3.1310206305301,3.08911710659982,3.08914370443883
"Bcl9l",8.44959716878557,8.53089772282841,8.51575354360157,8.53291328760118,8.4464109292579,8.46638016145829
"Cxcr5",13.7279323636289,13.9232756070185,13.8299577234855,13.938733695856,14.0676663361441,14.0082616104273
"Ddx6",11.370600790024,10.8721436470691,11.2165930374802,11.054633450284,10.7726711133824,10.7195001356177
"Phldb1",6.37504351462627,6.34607107612519,6.35854599214988,6.59744031233258,6.41261017126044,6.41609127229047
"Arcn1",12.9921896491456,12.9251672874617,13.1019989660858,12.9295352247301,13.0443821845399,13.1698881987552
"Ift46",9.74440067962925,9.69168324324478,9.86938171997903,9.73214548539591,9.7368080705163,9.69851232323889
"Tmem25",4.09708568254712,4.09398277104558,4.09396681388526,4.09397751784795,4.17500391377416,4.09401203047666
"Ttc36",2.9997105343985,3.03820822103819,2.99928602296085,2.99929101292786,2.99928210620163,2.99930710240183
"Kmt2a",11.7430589244535,11.6762424619567,11.2619198906306,11.385815554637,11.5475306981581,11.7115592028
"Atp5l",10.0702724980649,10.1855382419736,10.1886267333151,10.4899482805415,10.2208439510089,10.2233072576213
"Ube4a",10.8828515092579,10.886678907566,10.9878038111261,10.5811133932868,10.3420758102219,10.7424128433555
"Cd3g",15.2278214962023,15.3682950234954,15.0809352897286,15.522930690964,15.2623686948202,15.3133316667323
"Cd3d",14.4505938422029,14.8909995282684,14.5858005745667,14.9292709476282,14.7961180064649,14.7139379958322
"Cd3e",15.2839077646946,15.3361365702751,15.0751309342361,15.0670893594114,14.8684217433048,14.8942195760338
"Mpzl3",8.12961468841854,8.20452342806711,8.40122358369633,8.08573681647372,8.20832313318923,8.1982196989732
"Amica1",4.73868767034974,4.73883515432827,4.73871474984046,4.80288549015261,4.75740343437598,4.78324765252167
"Scn2b",4.82972855547165,4.84289130572121,4.82891998024633,4.91841916115331,4.82890579611004,4.86591794450982
"Scn4b",2.67789079564113,2.67792058435348,2.67791465855494,2.67791863352707,2.7093469218754,2.67793145042071
"BC049352",5.57598758936713,5.61399361351716,5.6648788876944,5.6170827442055,5.63004913436111,5.59402174619856
"Il10ra",11.9036354671921,11.9141038673065,11.2740034928715,11.5310062218437,11.6266617182418,11.4747775112973
"Mir7086",-0.408599596519061,-0.404898209638146,-0.408596791939749,-0.408596324755963,-0.408597158641224,-0.408594818349735
"Tmprss13",5.44358730718277,5.47341219489274,5.45886415728823,5.5100932345418,5.48410115880597,5.51026862364339
"Fxyd2",6.09995850176547,6.13766844737561,6.13075899286119,6.14177076413004,6.06376396413306,6.11679307749372
"Dscaml1",0.234436935310235,0.232636860918422,0.233465703977143,0.23263650518987,0.235752170289143,0.232638842351178
"Cep164",9.60246329804606,9.68470533056872,9.69749254734867,9.65476319979022,9.60311168554303,9.68402968248459
"Bace1",9.77602262791819,9.56595398919047,9.41797840964356,9.84727716038433,9.68537399509257,9.54475338230093
"Rnf214",9.81255289821649,9.92021609950714,9.7962723429364,9.69698404910037,9.65338206885184,9.80652131607841
"Pcsk7",11.2715330814804,11.112301566631,11.2901954393264,11.5058787631954,11.6522801081174,11.3185144449858
"Tagln",6.4815787850514,6.42847088554733,6.44773773111704,6.45733179009532,6.51631266195577,6.49945140037267
"Sidt2",13.7659123423373,13.5725672998291,13.6428647314263,13.244351577699,13.6778678254394,13.6211169011337
"Mir7087",0.693635429575297,0.694568145114773,0.69364143746075,0.693642438251042,0.700645829684707,0.693645665245922
"Pafah1b2",11.6692232361304,11.7401772469704,11.5562405383829,11.7776494216423,11.9272214977111,11.9065788191674
"Sik3",10.8133251757307,10.6239488450686,10.2842239980037,10.2016837076487,10.6322446203914,10.6045718204125
"Zpr1",12.1565282393,11.8910302215754,12.2251110539984,12.1946203964189,12.2137566371249,12.3416995524091
"Bud13",10.557606160897,10.3393575289352,10.1635429410684,10.9461218091663,10.5905760005197,10.3486621558819
"2900052N01Rik",5.11324682360791,5.15591063315808,5.11291980390904,5.17901075460838,5.12316312578296,5.16578863742901
"Cadm1",6.01981937505365,6.06738982739676,5.92400503476259,5.92149316334434,5.97930526840505,5.92162024564816
"Nxpe4",3.3170495262281,3.34492843448972,3.31746746633691,3.33615984519466,3.31662724642959,3.31665843893248
"Rexo2",11.8015297966766,12.1585043845223,11.9207983008403,12.0895019233974,11.9452541713196,12.0883021927928
"Rbm7",11.8557658338496,12.100107304595,12.3202229704577,12.2087618065116,12.1431782261555,12.2721882915929
"Gm5617",8.4956504968215,8.33411804307792,8.41227400128793,8.52850309986493,8.49801548578379,8.30278124099865
"Zbtb16",4.56236009797111,4.55245598656771,4.54037795625495,4.56701959948937,4.56445783078918,4.57086578099753
"Usp28",10.1272393542907,10.0621116814344,10.3821199162297,10.0933521113091,10.151466493021,10.3757503903127
"Zw10",11.6092054437729,11.6939726184127,11.4383400059155,11.4062483968635,11.4890872560252,11.8281414392833
"Plet1",3.43733353798747,3.44846951364356,3.43737421479558,3.47592262298929,3.43893983261595,3.4396079964359
"Pts",10.8254729121394,10.9479317800649,10.8934300479079,11.0634279306313,11.0230014414536,11.0065604063367
"Bco2",4.20436005737349,4.22379220847096,4.27619521246135,4.20444125426564,4.20442056073092,4.20447863454996
"Tex12",2.01012319115916,2.01660895490344,2.0101382245967,2.02347147512983,2.0101362589839,2.0101488034168
"Il18",7.26265386256994,7.36417964156733,7.16601362876931,7.32125014848456,7.31057371733155,7.27694987820128
"Sdhd",12.0936220358176,12.4117919667045,12.3983962188519,12.6533734063923,12.4391400361172,12.5423685604364
"Timm8b",10.0424994398307,10.2342740257371,10.1424922592383,10.4250289866547,10.2518028777916,10.2703549052296
"AU019823",9.25909237515867,9.44023026521999,9.34489770630847,9.33669473956546,9.29155180152545,9.14463106982642
"Pih1d2",2.89568617039744,2.89572088575248,2.93230896906774,2.89571861230624,2.89571034391574,2.89573354875518
"Dlat",11.1235523521727,11.1817129563061,11.1060318652657,11.2680135555247,11.1889209694894,11.3890343518836
"Dixdc1",1.6959167761175,1.6959318545323,1.69676157300131,1.71101293569797,1.69592727568072,1.69593735478836
"Hspb2",-0.376447049049985,-0.376443466633811,-0.376444179287548,-0.373760326995301,-0.376444554511258,-0.375343000137565
"Cryab",5.16866672356555,5.14127218389575,5.15370443081237,5.11272112514852,5.13609655128775,5.1358136291996
"1110032A03Rik",7.74280544413192,7.73962998372974,7.65658554691184,7.846013084132,7.74699119448882,7.78480065992855
"Fdxacb1",8.5484686245212,8.68349577036064,8.5907188214492,8.80872712080811,8.58545139598044,8.6806770485383
"Alg9",10.4829742312718,10.5247943147582,10.5590079260603,10.2718723870566,10.4021000947371,10.457521749079
"Ppp2r1b",12.7801447196588,12.4421594785693,12.1130002014131,12.3233428975117,12.4986381028228,12.4423973662441
"Sik2",9.87853415015303,9.42727535421545,10.0122007697982,9.36657867556949,9.71833797322725,9.50617372498182
"Layn",-0.600023068450752,-0.600020035345897,-0.598366294243211,-0.600020233990252,-0.598465093999346,-0.600008175436667
"Pou2af1",9.88708686312949,10.2090872462424,10.23611002702,10.0840523214711,10.0780695891228,10.1601816895689
"Gm684",3.22428964957103,3.22433341513672,3.22515996097962,3.24209699871521,3.23756092416801,3.23855967662912
"Arhgap20",7.00969793956587,6.81814783952889,7.17326979875376,6.8201278256618,6.89770237726823,6.82778343859771
"Arhgap20os",2.40862985682803,2.40865457349752,2.41528552871968,2.41490180456657,2.42184808408109,2.40866358948144
"Fdx1",9.9885507100698,10.0868916356638,9.86844374856046,10.312598500864,10.0087807255481,10.1953021462402
"Gm6981",4.43460761735929,4.44314997626363,4.4537957663099,4.43996412020415,4.46209206533664,4.43738145179214
"Rdx",11.6007781664852,11.959072479869,11.5471913761627,11.6983164554571,11.5659731435491,11.6108972943351
"Zc3h12c",6.84434198214954,7.01003787305506,7.11747160377631,6.9609355878216,6.86415501761844,6.90030977044624
"AI593442",4.2297762456876,4.32261748240262,4.22984720560705,4.2298590248546,4.22983792821859,4.22989713302905
"Gm1715",-1.43989104734761,-1.43976754925287,-1.43868575191927,-1.43977711633651,-1.43981491246029,-1.43971945037713
"Ddx10",10.984865428892,10.7800364545382,10.5264701104763,10.6527272474967,10.6782785128106,10.5991466624744
"Exph5",5.1924901643614,5.17136298072056,5.17888940174366,5.17135169827528,5.28699451064291,5.20628885682751
"Kdelc2",8.39195018455124,8.28181892003642,8.2704780034874,8.38022132850672,8.24436031266601,8.34998104118466
"4930550C14Rik",4.60529720151047,4.60541255105437,4.60706893621428,4.68660287905662,4.64313769139294,4.60545462119786
"Atm",9.66869261840538,9.34366057978643,9.16767703739105,9.54743421382934,9.45296879764341,9.34210624464646
"Npat",10.0031518099914,9.96859950540796,10.1008603312582,9.72628029253795,10.0408996634323,10.0146000271184
"Acat1",11.6333019309639,11.8049525859204,12.058828894944,12.1822491916485,11.9753334184098,12.1537360428747
