"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Narfl",1493.03177117708,-0.500330275083815,0.338256820444742,-1.47914319783997,0.13910204698841,0.590214741051625
"Haghl",1286.51387114544,0.201004415103847,0.346354183968385,0.580343545444783,0.561682967613794,0.900851765167671
"Mir6966",5.35106720950053,-1.97352989280767,3.69067260773457,-0.534734478661621,0.592833476176854,0.914211447748907
"Ccdc78",182.018649121387,-2.68116745504626,1.15912892106719,-2.31308822195357,0.0207177891451546,0.293013763457864
"Fam173a",5394.93400492144,-0.0900592264019622,0.185786553925531,-0.48474566376887,0.627856770472511,0.921936753496768
"Metrn",1600.02968524832,-0.299520940325791,0.277033391793285,-1.08117270047102,0.279620299126718,0.743195439325608
"Wdr24",2495.82745890733,-0.0683803853498884,0.311591523376765,-0.219455216909753,0.826295461275313,0.973662588372611
"Jmjd8",1375.78897344274,-0.29584451259753,0.258857081968364,-1.14288745877807,0.253085320202666,0.715110470831505
"Stub1",3978.49460102575,0.0433277184429582,0.174894330791084,0.247736551819477,0.804338248967519,0.96786739734523
"Rhbdl1",91.924678937911,-0.160659245842891,0.887809005712322,-0.180961496007791,0.856397798722182,0.980692309865952
"Rhot2",2632.96139909407,-0.207094137085735,0.219308559685494,-0.944304852408522,0.345013887008692,0.793039326955945
"Wdr90",891.948074188057,-0.265152920549144,0.428954096723319,-0.61813821706002,0.536484232104176,0.893841049697556
"Fam195a",139.770329049583,-0.104848570127806,0.852185677241312,-0.123034888907334,0.902079470486873,0.986081775086333
"0610011F06Rik",2412.2494264344,0.264647324153012,0.233219829907413,1.13475481162161,0.256478064600175,0.719873647946844
"Wfikkn1",70.0543950454848,-1.1894121999241,1.29502415685085,-0.91844788657567,0.358384430227083,0.799792843677422
"Rab40c",1420.93522812354,0.070271468049093,0.335952931633587,0.209170575495188,0.834315081693916,0.975508345389388
"Gm10012",16.926249186974,0.334297359725451,1.7368428630175,0.192474153444521,0.847370811948789,0.979060299655513
"Pigq",3680.34660941782,-0.397295074116524,0.219969930598752,-1.80613356123311,0.070897479637269,0.499642026501028
"Capn15",1557.90475482479,-0.303362170376423,0.309986886091707,-0.978629045251534,0.327763302537925,0.780388815566489
"Rab11fip3",1125.45497798083,-0.194265526863102,0.391849751025117,-0.495765344637543,0.620059978074734,0.920358024925354
"Decr2",2125.51963980456,-0.153806080693227,0.188918236996667,-0.814140991035928,0.415564185490618,0.832271403150956
"Nme4",194.24781145439,1.5921333700156,1.15786206231654,1.37506307688345,0.169111890169484,0.620457766754301
"Tmem8",2285.49130681143,0.252584857747918,0.287761670121547,0.877757130201632,0.38007553362922,0.812394931574706
"Mrpl28",2932.01481450614,-0.222571855788248,0.176100212283502,-1.2638931714059,0.206268373088369,0.662329638357149
"Axin1",5618.42518378782,0.0404578079186443,0.235854852834602,0.171536889881236,0.86380162635771,0.981604501067392
"Pdia2",0.549065122163549,0.735636192331948,4.01887642405097,0.183045238198799,0.854762523262345,NA
"Rgs11",526.456806081455,-0.549533350652818,0.650809609043296,-0.844384199336951,0.398454748901659,0.824505725309037
"Itfg3",2485.91194407173,-0.548821451060642,0.213006270792299,-2.57655067627467,0.00997915764325841,0.197046810830165
"Luc7l",3976.97269819846,-0.229574297395269,0.200968621019337,-1.14233901905104,0.25331312828517,0.715110470831505
"Neurl1b",0.36527097604224,2.21289241286114,4.04127918347605,0.547572269173879,0.583985634869127,NA
"Dusp1",16884.0258071873,-0.774592601005784,0.234324557362194,-3.30563987712351,0.000947597928576893,0.0468514960969245
"Ergic1",3664.7202567664,-0.26765361024,0.216636218569843,-1.23549797908658,0.216645228121853,0.676856109375977
"Atp6v0e",9086.94644266465,0.294400999599379,0.158862089818628,1.85318599255175,0.0638557046753503,0.487812103493486
"Crebrf",1950.07026442355,-0.903681015672335,0.350720802111285,-2.57663933884821,0.00997659862014662,0.197046810830165
"Bnip1",634.243523863603,-0.164819228678806,0.388199072652996,-0.424573988681666,0.671147258170252,0.93760072604174
"Kifc5b",35.7689707139458,-0.763107820225682,1.26521522331366,-0.603144671486852,0.546412451038253,0.896607669148953
"Phf1",4551.94522950469,-0.0141413538243444,0.19841188605537,-0.0712727150852141,0.94318071019825,0.993817929990403
"Mir6968",0.18379414612131,-1.09361900125617,4.05828784213046,-0.269477928574445,0.787561924662527,NA
"Cuta",2474.76270512876,0.170601644368842,0.216716039524143,0.787212818873225,0.431157294411597,0.840696674340161
"Syngap1",0.459485365303274,-2.20284670283634,3.98949380276232,-0.55216195631413,0.58083739673215,NA
"Zbtb9",2051.40915132974,-0.180408506530907,0.250943202192682,-0.718921672133539,0.472189182418257,0.863049008825094
"Ggnbp1",13.3978743352675,-0.770120111856772,2.38475776177109,-0.322934314001279,0.746744988585786,0.95253555028298
"Bak1",65.3726792408151,-0.248619198497017,1.05423394871632,-0.235829247198638,0.813565172168744,0.96971588001701
"Itpr3",2050.29216444422,-0.0596551121242181,0.354915666508847,-0.168082498896202,0.866518377326086,0.981954101905617
"Uqcc2",1234.97497287621,0.782075561853377,0.369163313344012,2.11850835005532,0.0341320384998399,0.376727063940141
"Ip6k3",7.33319209281159,6.53603405729828,3.91360674632375,1.67007941291953,0.0949036527268251,0.529445956659755
"Lemd2",5673.27057194009,-0.267874496357539,0.158983209658051,-1.68492318738373,0.0920033922737657,0.522542776593814
"9630028I04Rik",5.05433901833602,-5.61866216293439,3.91463906413301,-1.43529507341152,0.15120303105986,0.603107003521434
"Hmga1",80.3194543137162,-0.366771167242405,0.950615086090311,-0.385825106932461,0.699626199663468,0.943944460753654
"AI413582",2871.84839924984,0.359346988687441,0.189843157511118,1.89286247341517,0.0583761608768757,0.469541096758755
"Nudt3",2561.82155010062,0.0552375627433974,0.213007334751272,0.259322350603083,0.795386535812622,0.965413322383217
"Rps10",5307.7543914755,0.450777999555921,0.195369130022236,2.30731436181661,0.0210373014558645,0.294522220382103
"Pacsin1",4822.01303377922,-0.0500869573726046,0.185026808505141,-0.270701082601298,0.786620944094872,0.962810699630352
"D17Wsu92e",2215.73816618847,-0.0771618227678752,0.311139716824998,-0.247997342014923,0.804136463343181,0.96786739734523
"Snrpc",1046.24261162723,-0.0016978464245025,0.3166046349258,-0.00536267077991582,0.995721228288369,0.999458701511954
"Uhrf1bp1",217.7106413999,-0.836717870141666,1.09125156966122,-0.766750668135514,0.443229772126391,0.848192399386547
"Taf11",1309.42523111258,-0.00992687908880676,0.256921547382481,-0.0386377833620491,0.969179178005246,0.995565805376655
"Anks1",700.707963943622,-0.185414316677444,0.389698389876823,-0.475789280874501,0.634224507196552,0.924598625704585
"Tcp11",5.92717181611938,1.10389227141545,3.76014723575606,0.293576874043201,0.769081249295768,0.958121142166782
"Zfp523",2369.40283084554,-0.290298688389123,0.217118871248925,-1.3370495467264,0.181206464418108,0.63411567046916
"Def6",10433.5480826467,-0.189792108549543,0.164015935068222,-1.15715651939917,0.24720841853151,0.708568173770104
"Ppard",54.1066262268754,0.743647154514034,1.11553946702635,0.666625589228452,0.505011319664609,0.87897122709005
"1810013A23Rik",0.37806118133112,-1.83142244051247,4.01326792758667,-0.456341932200317,0.648144115050515,NA
"Fance",1556.02704112504,-0.223365031373539,0.344144300425049,-0.649044691711189,0.516309489488882,0.883603157070093
"Rpl10a",3662.36189929384,0.572504853532393,0.192184431357387,2.97893460718346,0.00289252501998215,0.0986425199122117
"Tead3",14.3938070964239,-1.77966650101258,3.39812539366527,-0.523720079409137,0.600473247655446,0.915399941279839
"Fkbp5",4879.24608962544,-0.35705719946594,0.263105119590478,-1.3570895162424,0.174752769182333,0.627329240733412
"Srpk1",5450.74043120339,-0.071701346906325,0.189759314805986,-0.377854162150796,0.70553893561806,0.945838911775043
"Slc26a8",25.6369561103954,8.34054361028379,2.92767503417535,2.84886249768944,0.00438758385418042,0.126590294728991
"Mapk14",6510.80501102177,-0.257970731376791,0.220393249409385,-1.17050196441183,0.241799024081974,0.702707710630142
"Brpf3",561.220491888897,-1.4183126351319,0.407756651524356,-3.47833108259468,0.000504546321815713,0.029042245161381
"Pnpla1",10.6056485105138,4.79946904386342,3.84151532026172,1.2493687109743,0.211530247056615,0.669756054761293
"4930539E08Rik",77.7215730866843,1.56596102755152,1.2959435455849,1.20835589859337,0.22691039563982,0.687714147586238
"Kctd20",3390.60797475294,0.176681126960604,0.253910562792691,0.695840003729414,0.48652903361989,0.871549744328096
"Stk38",7387.17139344132,0.227053759055653,0.185849738725021,1.22170609769646,0.221818789545408,0.681914849319332
"Srsf3",11299.7823569774,0.164937692057259,0.149862422160322,1.10059406273849,0.271073370738379,0.735700042869043
"Trp53cor1",6.02697110469695,6.25174953218088,3.91509631274271,1.59683160586188,0.110303248683186,0.552196791031131
"Cdkn1a",309.528526602913,0.0200435032116757,0.788842660132667,0.0254087465405392,0.979728934630918,0.997662398113122
"Cpne5",21.3133286873846,1.07667323448419,2.00733252654184,0.536370143086878,0.591702761910545,0.913459155783704
"Ppil1",3257.66677751845,-0.0957863437978767,0.226573553039029,-0.42276047893982,0.67247002499731,0.938002237279939
"BC004004",3427.33108972711,0.180911534335852,0.185727424831679,0.974070116461308,0.330021726112145,0.782655435525867
"Mtch1",4197.78627873351,0.30293583112511,0.193534833563311,1.56527807189815,0.117517722427812,0.562022908410609
"Fgd2",1077.32542234705,-0.106655638863428,0.434665370362735,-0.245374134071048,0.806166754939545,0.968652799773777
"Pim1",842.969565484066,-1.05535733599307,0.396482279680175,-2.66180202768299,0.00777235768311321,0.170565494437418
"Tbc1d22b",1177.32470680943,-0.380259734837801,0.312781864542272,-1.21573459955639,0.224086039367672,0.684299583898119
"Tbc1d22bos",11.9347879574839,-2.47999276954181,2.5133778922044,-0.986717030190271,0.323781378919583,0.775489346232749
